"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","FSM","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the expected standard in key stage 1 science","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","65","%","4528","2963"
"Percentage of pupils reaching the expected standard in key stage 1 science","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","71","%","519","367"
"Percentage of pupils reaching the expected standard in key stage 1 science","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","65","%","4009","2596"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","83","%","490459","406768"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","67","%","75554","50774"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","86","%","414905","355994"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","81","%","251265","202541"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","64","%","38785","24640"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","84","%","212480","177901"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","85","%","239194","204227"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","71","%","36769","26134"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","88","%","202425","178093"
"Percentage of pupils reaching the expected standard in key stage 1 science","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","84","%","437845","366324"
"Percentage of pupils reaching the expected standard in key stage 1 science","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","68","%","70589","47748"
"Percentage of pupils reaching the expected standard in key stage 1 science","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","87","%","367256","318576"
"Percentage of pupils reaching the expected standard in key stage 1 science","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","81","%","224357","182600"
"Percentage of pupils reaching the expected standard in key stage 1 science","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","64","%","36220","23175"
"Percentage of pupils reaching the expected standard in key stage 1 science","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","85","%","188137","159425"
"Percentage of pupils reaching the expected standard in key stage 1 science","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","86","%","213488","183724"
"Percentage of pupils reaching the expected standard in key stage 1 science","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","71","%","34369","24573"
"Percentage of pupils reaching the expected standard in key stage 1 science","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","89","%","179119","159151"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","43","%","2529","1085"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","41","%","829","343"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","44","%","1700","742"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","42","%","1306","549"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","39","%","444","173"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","44","%","862","376"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","44","%","1223","536"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","44","%","385","170"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","44","%","838","366"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","87","%","1578","1366"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","63","%","241","151"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","91","%","1337","1215"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","84","%","780","655"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","59","%","118","70"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","88","%","662","585"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","89","%","798","711"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","66","%","123","81"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","93","%","675","630"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","45","%","682","305"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","41","%","411","167"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","51","%","271","138"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","39","%","335","131"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","36","%","214","77"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","45","%","121","54"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","50","%","347","174"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","46","%","197","90"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","56","%","150","84"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","79","%","47825","37688"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","68","%","3484","2365"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","80","%","44341","35323"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","76","%","24487","18606"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","64","%","1789","1145"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","77","%","22698","17461"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","82","%","23338","19082"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","72","%","1695","1220"
"Percentage of pupils reaching the expected standard in key stage 1 science","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","83","%","21643","17862"
