"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Value","Value_type","Denominator","Numerator"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Peterborough","Local authority","E06000031","Boys","72","%","1653","1185"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Peterborough","Local authority","E06000031","Girls","81","%","1575","1278"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Plymouth","Local authority","E06000026","All","82","%","3115","2551"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Plymouth","Local authority","E06000026","Boys","79","%","1608","1267"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Plymouth","Local authority","E06000026","Girls","85","%","1507","1284"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Poole","Local authority","E06000029","All","86","%","1678","1444"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Poole","Local authority","E06000029","Boys","84","%","857","718"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Poole","Local authority","E06000029","Girls","88","%","821","726"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Portsmouth","Local authority","E06000044","All","79","%","2423","1915"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Portsmouth","Local authority","E06000044","Boys","76","%","1195","911"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Portsmouth","Local authority","E06000044","Girls","82","%","1228","1004"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Reading","Local authority","E06000038","All","83","%","1981","1641"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Reading","Local authority","E06000038","Boys","78","%","1039","814"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Reading","Local authority","E06000038","Girls","88","%","942","827"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Redbridge","Local authority","E09000026","All","85","%","4446","3773"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Redbridge","Local authority","E09000026","Boys","82","%","2277","1858"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Redbridge","Local authority","E09000026","Girls","88","%","2169","1915"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Redcar and Cleveland","Local authority","E06000003","All","82","%","1735","1421"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Redcar and Cleveland","Local authority","E06000003","Boys","76","%","903","687"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Redcar and Cleveland","Local authority","E06000003","Girls","88","%","832","734"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Richmond upon Thames","Local authority","E09000027","All","87","%","2491","2179"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Richmond upon Thames","Local authority","E09000027","Boys","86","%","1276","1094"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Richmond upon Thames","Local authority","E09000027","Girls","89","%","1215","1085"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Rochdale","Local authority","E08000005","All","82","%","3109","2540"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Rochdale","Local authority","E08000005","Boys","78","%","1599","1241"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Rochdale","Local authority","E08000005","Girls","86","%","1510","1299"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Rotherham","Local authority","E08000018","All","81","%","3418","2763"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Rotherham","Local authority","E08000018","Boys","78","%","1743","1355"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Rotherham","Local authority","E08000018","Girls","84","%","1675","1408"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Rutland","Local authority","E06000017","All","85","%","402","342"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Rutland","Local authority","E06000017","Boys","83","%","211","176"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Rutland","Local authority","E06000017","Girls","87","%","191","166"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Salford","Local authority","E08000006","All","82","%","3191","2628"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Salford","Local authority","E08000006","Boys","80","%","1622","1290"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Salford","Local authority","E08000006","Girls","85","%","1569","1338"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Sandwell","Local authority","E08000028","All","79","%","4990","3946"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Sandwell","Local authority","E08000028","Boys","75","%","2581","1939"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Sandwell","Local authority","E08000028","Girls","83","%","2409","2007"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Sefton","Local authority","E08000014","All","83","%","2997","2483"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Sefton","Local authority","E08000014","Boys","81","%","1516","1221"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Sefton","Local authority","E08000014","Girls","85","%","1481","1262"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Sheffield","Local authority","E08000019","All","79","%","6613","5228"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Sheffield","Local authority","E08000019","Boys","75","%","3364","2530"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Sheffield","Local authority","E08000019","Girls","83","%","3249","2698"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Shropshire","Local authority","E06000051","All","82","%","3053","2500"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Shropshire","Local authority","E06000051","Boys","78","%","1526","1197"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Shropshire","Local authority","E06000051","Girls","85","%","1527","1303"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Slough","Local authority","E06000039","All","86","%","2444","2093"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Slough","Local authority","E06000039","Boys","82","%","1220","1000"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Slough","Local authority","E06000039","Girls","89","%","1224","1093"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Solihull","Local authority","E08000029","All","86","%","2898","2489"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Solihull","Local authority","E08000029","Boys","83","%","1526","1268"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Solihull","Local authority","E08000029","Girls","89","%","1372","1221"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Somerset","Local authority","E10000027","All","81","%","6054","4904"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Somerset","Local authority","E10000027","Boys","77","%","3089","2381"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Somerset","Local authority","E10000027","Girls","85","%","2965","2523"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","South Gloucestershire","Local authority","E06000025","All","85","%","3502","2965"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","South Gloucestershire","Local authority","E06000025","Boys","82","%","1835","1497"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","South Gloucestershire","Local authority","E06000025","Girls","88","%","1667","1468"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","South Tyneside","Local authority","E08000023","All","83","%","1739","1438"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","South Tyneside","Local authority","E08000023","Boys","79","%","887","697"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","South Tyneside","Local authority","E08000023","Girls","87","%","852","741"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Southampton","Local authority","E06000045","All","82","%","2990","2442"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Southampton","Local authority","E06000045","Boys","77","%","1546","1194"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Southampton","Local authority","E06000045","Girls","86","%","1444","1248"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Southend-on-Sea","Local authority","E06000033","All","82","%","2193","1802"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Southend-on-Sea","Local authority","E06000033","Boys","79","%","1097","871"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Southend-on-Sea","Local authority","E06000033","Girls","85","%","1096","931"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Southwark","Local authority","E09000028","All","85","%","3453","2918"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Southwark","Local authority","E09000028","Boys","82","%","1756","1445"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Southwark","Local authority","E09000028","Girls","87","%","1697","1473"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","St. Helens","Local authority","E08000013","All","81","%","2191","1775"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","St. Helens","Local authority","E08000013","Boys","77","%","1114","859"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","St. Helens","Local authority","E08000013","Girls","85","%","1077","916"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Staffordshire","Local authority","E10000028","All","85","%","9608","8134"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Staffordshire","Local authority","E10000028","Boys","82","%","4902","4000"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Staffordshire","Local authority","E10000028","Girls","88","%","4706","4134"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Stockport","Local authority","E08000007","All","82","%","3605","2971"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Stockport","Local authority","E08000007","Boys","81","%","1814","1461"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Stockport","Local authority","E08000007","Girls","84","%","1791","1510"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Stockton-on-Tees","Local authority","E06000004","All","84","%","2542","2126"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Stockton-on-Tees","Local authority","E06000004","Boys","81","%","1283","1037"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Stockton-on-Tees","Local authority","E06000004","Girls","86","%","1259","1089"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Stoke-on-Trent","Local authority","E06000021","All","80","%","3385","2706"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Stoke-on-Trent","Local authority","E06000021","Boys","75","%","1723","1294"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Stoke-on-Trent","Local authority","E06000021","Girls","85","%","1662","1412"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Suffolk","Local authority","E10000029","All","81","%","8258","6688"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Suffolk","Local authority","E10000029","Boys","78","%","4232","3307"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Suffolk","Local authority","E10000029","Girls","84","%","4026","3381"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Sunderland","Local authority","E08000024","All","82","%","3262","2687"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Sunderland","Local authority","E08000024","Boys","78","%","1635","1282"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Sunderland","Local authority","E08000024","Girls","86","%","1627","1405"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Surrey","Local authority","E10000030","All","84","%","13508","11374"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Surrey","Local authority","E10000030","Boys","81","%","6925","5623"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Surrey","Local authority","E10000030","Girls","87","%","6583","5751"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Sutton","Local authority","E09000029","All","87","%","2608","2258"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Sutton","Local authority","E09000029","Boys","84","%","1339","1125"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Sutton","Local authority","E09000029","Girls","89","%","1269","1133"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Swindon","Local authority","E06000030","All","82","%","3115","2544"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Swindon","Local authority","E06000030","Boys","78","%","1608","1248"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Swindon","Local authority","E06000030","Girls","86","%","1507","1296"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Tameside","Local authority","E08000008","All","79","%","3103","2459"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Tameside","Local authority","E08000008","Boys","76","%","1566","1189"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Tameside","Local authority","E08000008","Girls","83","%","1537","1270"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Telford and Wrekin","Local authority","E06000020","All","85","%","2298","1942"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Telford and Wrekin","Local authority","E06000020","Boys","81","%","1178","957"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Telford and Wrekin","Local authority","E06000020","Girls","88","%","1120","985"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Thurrock","Local authority","E06000034","All","84","%","2534","2127"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Thurrock","Local authority","E06000034","Boys","81","%","1354","1095"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Thurrock","Local authority","E06000034","Girls","87","%","1180","1032"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Torbay","Local authority","E06000027","All","86","%","1464","1257"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Torbay","Local authority","E06000027","Boys","82","%","754","620"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Torbay","Local authority","E06000027","Girls","90","%","710","637"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Tower Hamlets","Local authority","E09000030","All","82","%","3555","2924"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Tower Hamlets","Local authority","E09000030","Boys","79","%","1854","1464"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Tower Hamlets","Local authority","E09000030","Girls","86","%","1701","1460"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Trafford","Local authority","E08000009","All","86","%","3148","2717"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Trafford","Local authority","E08000009","Boys","83","%","1630","1346"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Trafford","Local authority","E08000009","Girls","90","%","1518","1371"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wakefield","Local authority","E08000036","All","78","%","4231","3296"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wakefield","Local authority","E08000036","Boys","74","%","2204","1627"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wakefield","Local authority","E08000036","Girls","82","%","2027","1669"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Walsall","Local authority","E08000030","All","83","%","3888","3245"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Walsall","Local authority","E08000030","Boys","80","%","2038","1634"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Walsall","Local authority","E08000030","Girls","87","%","1850","1611"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Waltham Forest","Local authority","E09000031","All","86","%","3705","3186"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Waltham Forest","Local authority","E09000031","Boys","84","%","1977","1660"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Waltham Forest","Local authority","E09000031","Girls","88","%","1728","1526"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wandsworth","Local authority","E09000032","All","88","%","2917","2573"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wandsworth","Local authority","E09000032","Boys","86","%","1461","1263"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wandsworth","Local authority","E09000032","Girls","90","%","1456","1310"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Warrington","Local authority","E06000007","All","84","%","2618","2197"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Warrington","Local authority","E06000007","Boys","82","%","1345","1103"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Warrington","Local authority","E06000007","Girls","86","%","1273","1094"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Warwickshire","Local authority","E10000031","All","84","%","6572","5504"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Warwickshire","Local authority","E10000031","Boys","80","%","3310","2641"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Warwickshire","Local authority","E10000031","Girls","88","%","3262","2863"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","West Berkshire","Local authority","E06000037","All","81","%","1957","1581"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","West Berkshire","Local authority","E06000037","Boys","77","%","1019","783"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","West Berkshire","Local authority","E06000037","Girls","85","%","938","798"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","West Sussex","Local authority","E10000032","All","82","%","9703","7925"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","West Sussex","Local authority","E10000032","Boys","78","%","4978","3899"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","West Sussex","Local authority","E10000032","Girls","85","%","4725","4026"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Westminster","Local authority","E09000033","All","86","%","1392","1201"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Westminster","Local authority","E09000033","Boys","84","%","704","591"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Westminster","Local authority","E09000033","Girls","89","%","688","610"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wigan","Local authority","E08000010","All","84","%","3830","3221"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wigan","Local authority","E08000010","Boys","80","%","1967","1576"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wigan","Local authority","E08000010","Girls","88","%","1863","1645"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wiltshire","Local authority","E06000054","All","81","%","5541","4487"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wiltshire","Local authority","E06000054","Boys","78","%","2920","2263"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wiltshire","Local authority","E06000054","Girls","85","%","2621","2224"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Windsor and Maidenhead","Local authority","E06000040","All","86","%","1682","1444"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Windsor and Maidenhead","Local authority","E06000040","Boys","82","%","866","712"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Windsor and Maidenhead","Local authority","E06000040","Girls","90","%","816","732"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wirral","Local authority","E08000015","All","81","%","3920","3169"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wirral","Local authority","E08000015","Boys","77","%","2026","1565"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wirral","Local authority","E08000015","Girls","85","%","1894","1604"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wokingham","Local authority","E06000041","All","86","%","2236","1925"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wokingham","Local authority","E06000041","Boys","85","%","1136","965"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wokingham","Local authority","E06000041","Girls","87","%","1100","960"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wolverhampton","Local authority","E08000031","All","82","%","3595","2930"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wolverhampton","Local authority","E08000031","Boys","77","%","1831","1418"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Wolverhampton","Local authority","E08000031","Girls","86","%","1764","1512"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Worcestershire","Local authority","E10000034","All","82","%","6636","5468"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Worcestershire","Local authority","E10000034","Boys","80","%","3390","2708"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","Worcestershire","Local authority","E10000034","Girls","85","%","3246","2760"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","York","Local authority","E06000014","All","85","%","1987","1680"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","York","Local authority","E06000014","Boys","81","%","1025","833"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","All","2017-18","Academic Year","York","Local authority","E06000014","Girls","88","%","962","847"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2011 5+1","2017-18","Academic Year","Barking and Dagenham","Local authority","E09000002","All","87","%","974","849"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2011 5+1","2017-18","Academic Year","Barking and Dagenham","Local authority","E09000002","Boys","85","%","498","424"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2011 5+1","2017-18","Academic Year","Barking and Dagenham","Local authority","E09000002","Girls","89","%","476","425"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2011 5+1","2017-18","Academic Year","Barnet","Local authority","E09000003","All","87","%","499","434"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2011 5+1","2017-18","Academic Year","Barnet","Local authority","E09000003","Boys","83","%","257","213"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2011 5+1","2017-18","Academic Year","Barnet","Local authority","E09000003","Girls","91","%","242","221"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2011 5+1","2017-18","Academic Year","Barnsley","Local authority","E08000016","All","90","%","21","19"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2011 5+1","2017-18","Academic Year","Barnsley","Local authority","E08000016","Boys","89","%","9","8"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2011 5+1","2017-18","Academic Year","Barnsley","Local authority","E08000016","Girls","92","%","12","11"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2011 5+1","2017-18","Academic Year","Bath and North East Somerset","Local authority","E06000022","All","89","%","28","25"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2011 5+1","2017-18","Academic Year","Bath and North East Somerset","Local authority","E06000022","Boys","94","%","18","17"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2011 5+1","2017-18","Academic Year","Bath and North East Somerset","Local authority","E06000022","Girls","80","%","10","8"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2011 5+1","2017-18","Academic Year","Bedford","Local authority","E06000055","All","81","%","336","271"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2011 5+1","2017-18","Academic Year","Bedford","Local authority","E06000055","Boys","77","%","172","132"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2011 5+1","2017-18","Academic Year","Bedford","Local authority","E06000055","Girls","85","%","164","139"
