"Measure","Measure_type","Ethnicity","Ethnicity_type","Time","Time_Type","Region","Age","Age_Type","Sex","Disability","Value","confidence_interval","Numerator","denominator","samp_size"
"Inactive","Percentage of individuals inactive","Mixed","ONS 2011 5+1","Jan15-Dec15","year","West Midlands","All","16-64","All","Non-disabled","29.7","13.1","9900","33300","117"
"Inactive","Percentage of individuals inactive","Mixed","ONS 2011 5+1","Jan15-Dec15","year","West Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Mixed","ONS 2011 5+1","Jan15-Dec15","year","Yorkshire and The Humber","All","16-64","All","All","27.9","12.6","10200","36600","121"
"Inactive","Percentage of individuals inactive","Mixed","ONS 2011 5+1","Jan15-Dec15","year","Yorkshire and The Humber","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Mixed","ONS 2011 5+1","Jan15-Dec15","year","Yorkshire and The Humber","All","16-64","All","Non-disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Mixed","ONS 2011 5+1","Jan15-Dec15","year","Yorkshire and The Humber","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","16-24","16-64","All","All","58.5","7.5","70500","120600","418"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","16-24","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","16-24","16-64","All","Non-disabled","58.9","7.9","62700","106400","373"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","16-24","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","16-24","16-64","Female","All","61.3","10.6","35300","57600","202"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","16-24","16-64","Female","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","16-24","16-64","Female","Non-disabled","61.9","11.1","32100","51800","184"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","16-24","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","16-24","16-64","Male","All","55.9","10.5","35200","63000","216"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","16-24","16-64","Male","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","16-24","16-64","Male","Non-disabled","56.1","11.2","30600","54600","189"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","16-24","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","25-49","16-64","All","All","29.7","3.4","146300","492700","1768"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","25-49","16-64","All","Disabled","53.7","10","34400","64100","240"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","25-49","16-64","All","Non-disabled","25.7","3.5","108500","422800","1511"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","25-49","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","25-49","16-64","Female","All","42.4","5","104200","245600","945"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","25-49","16-64","Female","Disabled","69.6","12.5","23300","33500","130"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","25-49","16-64","Female","Non-disabled","37.7","5.3","78700","208700","806"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","25-49","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","25-49","16-64","Male","All","17","4.1","42000","247100","823"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","25-49","16-64","Male","Disabled","36.3","14.2","11100","30600","110"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","25-49","16-64","Male","Non-disabled","13.9","4","29800","214100","705"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","25-49","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","50-64","16-64","All","All","33.8","6.5","40300","119200","515"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","50-64","16-64","All","Disabled","60.5","11.6","25600","42300","170"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","50-64","16-64","All","Non-disabled","19","6.6","14300","75200","339"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","50-64","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","50-64","16-64","Female","All","43.5","9.5","25500","58500","260"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","50-64","16-64","Female","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","50-64","16-64","Female","Non-disabled","30.6","10.8","11700","38200","176"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","50-64","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","50-64","16-64","Male","All","24.5","8.3","14900","60700","255"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","50-64","16-64","Male","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","50-64","16-64","Male","Non-disabled","7.1","6.2","2600","37000","163"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","50-64","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","All","16-64","All","All","35.1","2.8","257100","732500","2701"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","All","16-64","All","Disabled","56.2","7.2","66900","119100","451"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","All","16-64","All","Non-disabled","30.7","3","185500","604400","2223"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","All","16-64","Female","All","45.6","4.1","165000","361700","1407"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","All","16-64","Female","Disabled","67.8","9.6","39900","58800","229"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","All","16-64","Female","Non-disabled","41","4.5","122400","298700","1166"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","All","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","All","16-64","Male","All","24.8","3.7","92100","370800","1294"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","All","16-64","Male","Disabled","44.8","10.3","27000","60300","222"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","All","16-64","Male","Non-disabled","20.6","3.9","63000","305800","1057"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","All","All","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","East Midlands","All","16-64","All","All","34.6","14","9600","27700","110"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","East Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","East Midlands","All","16-64","All","Non-disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","East Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","East of England","All","16-64","All","All","26.6","10.9","12600","47300","157"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","East of England","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","East of England","All","16-64","All","Non-disabled","23.7","11","10300","43700","143"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","East of England","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","London","All","16-64","All","All","36","4.4","134300","372500","1141"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","London","All","16-64","All","Disabled","59.7","9.5","44300","74200","256"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","London","All","16-64","All","Non-disabled","29.6","4.8","87100","293800","872"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","London","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","North East","All","16-64","All","All","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","North East","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","North East","All","16-64","All","Non-disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","North East","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","North West","All","16-64","All","All","42.2","9.8","23800","56600","243"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","North West","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","North West","All","16-64","All","Non-disabled","38.2","10.5","18000","47200","205"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","North West","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","Scotland","All","16-64","All","All","28.9","13.4","7000","24200","110"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","Scotland","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","Scotland","All","16-64","All","Non-disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","Scotland","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","South East","All","16-64","All","All","23","7.9","15300","66500","269"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","South East","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","South East","All","16-64","All","Non-disabled","23","8.5","13300","57800","236"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","South East","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","South West","All","16-64","All","All","27.4","11.9","7800","28400","134"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","South West","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","South West","All","16-64","All","Non-disabled","25.7","12.3","6300","24700","120"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","South West","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","Wales","All","16-64","All","All","49.6","12.9","8600","17400","144"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","Wales","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","Wales","All","16-64","All","Non-disabled","46.8","14","6800","14400","121"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","Wales","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","West Midlands","All","16-64","All","All","46.4","12.2","20300","43700","160"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","West Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","West Midlands","All","16-64","All","Non-disabled","42.8","12.9","16300","38100","142"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","West Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","Yorkshire and The Humber","All","16-64","All","All","35.4","12.1","12900","36300","149"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","Yorkshire and The Humber","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","Yorkshire and The Humber","All","16-64","All","Non-disabled","32","12.9","9700","30200","125"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan15-Dec15","year","Yorkshire and The Humber","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","16-24","16-64","All","All","66.7","6.4","101800","152600","520"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","16-24","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","16-24","16-64","All","Non-disabled","66.9","6.5","97500","145700","499"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","16-24","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","16-24","16-64","Female","All","64.4","9.3","48700","75700","257"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","16-24","16-64","Female","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","16-24","16-64","Female","Non-disabled","65.4","9.4","47400","72400","248"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","16-24","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","16-24","16-64","Male","All","69","8.8","53100","76900","263"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","16-24","16-64","Male","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","16-24","16-64","Male","Non-disabled","68.4","9.1","50100","73300","251"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","16-24","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","25-49","16-64","All","All","22","3.1","102200","464000","1726"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","25-49","16-64","All","Disabled","33.6","10.8","16400","48700","185"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","25-49","16-64","All","Non-disabled","20.6","3.2","85200","413000","1533"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","25-49","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","25-49","16-64","Female","All","31","4.5","79400","255700","1019"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","25-49","16-64","Female","Disabled","47.3","15.2","12100","25600","103"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","25-49","16-64","Female","Non-disabled","29.2","4.7","66600","228100","909"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","25-49","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","25-49","16-64","Male","All","11","3.6","22900","208300","707"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","25-49","16-64","Male","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","25-49","16-64","Male","Non-disabled","10.1","3.7","18600","184900","624"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","25-49","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","50-64","16-64","All","All","26.6","5.9","33600","126400","544"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","50-64","16-64","All","Disabled","46.2","13","15300","33100","142"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","50-64","16-64","All","Non-disabled","19.6","6.2","17900","91400","394"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","50-64","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","50-64","16-64","Female","All","34.8","8.5","23300","67000","298"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","50-64","16-64","Female","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","50-64","16-64","Female","Non-disabled","30","9.7","14400","48000","215"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","50-64","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","50-64","16-64","Male","All","17.4","7.5","10300","59400","246"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","50-64","16-64","Male","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","50-64","16-64","Male","Non-disabled","8.2","6.3","3500","43400","179"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","50-64","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","All","16-64","All","All","32","2.7","237700","743000","2790"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","All","16-64","All","Disabled","40.5","8.2","35400","87400","346"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","All","16-64","All","Non-disabled","30.9","2.9","200600","650100","2426"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","All","16-64","Female","All","38","3.8","151400","398400","1574"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","All","16-64","Female","Disabled","47.5","11.2","22400","47100","192"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","All","16-64","Female","Non-disabled","36.8","4","128300","348500","1372"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","All","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","All","16-64","Male","All","25","3.8","86300","344600","1216"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","All","16-64","Male","Disabled","32.4","11.7","13100","40300","154"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","All","16-64","Male","Non-disabled","24","4.1","72300","301600","1054"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","All","All","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","East Midlands","All","16-64","All","All","35.5","14.1","10800","30400","111"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","East Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","East Midlands","All","16-64","All","Non-disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","East Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","East of England","All","16-64","All","All","27.5","9.6","17100","62300","208"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","East of England","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","East of England","All","16-64","All","Non-disabled","25","9.9","14000","55900","185"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","East of England","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","London","All","16-64","All","All","28.1","4.7","82200","292100","880"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","London","All","16-64","All","Disabled","40.1","12.9","17000","42300","138"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","London","All","16-64","All","Non-disabled","26","5","64500","248500","738"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","London","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","North East","All","16-64","All","All","41.4","12.8","9200","22300","141"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","North East","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","North East","All","16-64","All","Non-disabled","40.3","13.7","8100","20000","123"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","North East","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","North West","All","16-64","All","All","37.8","9.7","20000","53000","239"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","North West","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","North West","All","16-64","All","Non-disabled","35.8","10.3","16700","46700","207"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","North West","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","Scotland","All","16-64","All","All","44.6","14.8","10500","23500","108"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","Scotland","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","Scotland","All","16-64","All","Non-disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","Scotland","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","South East","All","16-64","All","All","26.7","6.4","30100","112700","452"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","South East","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","South East","All","16-64","All","Non-disabled","27.5","6.9","27300","99300","399"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","South East","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","South West","All","16-64","All","All","28.9","10.8","10400","36000","169"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","South West","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","South West","All","16-64","All","Non-disabled","28","11.4","9200","32800","149"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","South West","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","Wales","All","16-64","All","All","39.8","12.2","7500","18900","154"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","Wales","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","Wales","All","16-64","All","Non-disabled","38","12.5","6700","17600","145"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","Wales","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","West Midlands","All","16-64","All","All","46.3","11.1","26400","57200","194"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","West Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","West Midlands","All","16-64","All","Non-disabled","47.9","12","24300","50700","167"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","West Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","Yorkshire and The Humber","All","16-64","All","All","38.6","13","13400","34700","134"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan15-Dec15","year","Yorkshire and The Humber","All","16-64","All","Disabled","!","!","!","!","!"
