"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Islington","Local authority","E09000019","Girls","83","%","71","59"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Central Bedfordshire","Local authority","E06000056","All","80","%","96","77"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Kensington and Chelsea","Local authority","E09000020","Boys","80","%","20","16"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Kensington and Chelsea","Local authority","E09000020","Girls","85","%","20","17"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","County Durham","Local authority","E06000047","All","80","%","44","35"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Kent","Local authority","E10000016","Boys","81","%","370","299"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Kent","Local authority","E10000016","Girls","90","%","302","273"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Cumbria","Local authority","E10000006","All","80","%","30","24"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Kingston upon Hull, City of","Local authority","E06000010","Boys","95","%","20","19"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Kingston upon Hull, City of","Local authority","E06000010","Girls","74","%","23","17"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Islington","Local authority","E09000019","All","80","%","143","114"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Kingston upon Thames","Local authority","E09000021","Boys","75","%","130","97"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Kingston upon Thames","Local authority","E09000021","Girls","84","%","152","127"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","North East Lincolnshire","Local authority","E06000012","All","80","%","15","12"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Kirklees","Local authority","E08000034","Boys","66","%","742","493"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Kirklees","Local authority","E08000034","Girls","78","%","723","567"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","North Tyneside","Local authority","E08000022","All","80","%","51","41"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Knowsley","Local authority","E08000011","Boys","89","%","9","8"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Knowsley","Local authority","E08000011","Girls","86","%","14","12"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Redcar and Cleveland","Local authority","E06000003","All","80","%","10","8"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Lambeth","Local authority","E09000022","Boys","77","%","78","60"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Lambeth","Local authority","E09000022","Girls","90","%","61","55"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Salford","Local authority","E08000006","All","80","%","103","82"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Lancashire","Local authority","E10000017","Boys","70","%","843","589"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Lancashire","Local authority","E10000017","Girls","77","%","810","624"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Somerset","Local authority","E10000027","All","80","%","60","48"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Leeds","Local authority","E08000035","Boys","64","%","615","394"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Leeds","Local authority","E08000035","Girls","73","%","571","414"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","South Tyneside","Local authority","E08000023","All","80","%","54","43"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Leicester","Local authority","E06000016","Boys","73","%","1040","760"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Leicester","Local authority","E06000016","Girls","80","%","944","755"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Swindon","Local authority","E06000030","All","80","%","318","253"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Leicestershire","Local authority","E10000018","Boys","73","%","308","226"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Leicestershire","Local authority","E10000018","Girls","85","%","347","294"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Westminster","Local authority","E09000033","All","80","%","217","174"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Lewisham","Local authority","E09000023","Boys","70","%","131","92"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Lewisham","Local authority","E09000023","Girls","88","%","94","83"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Wolverhampton","Local authority","E08000031","All","80","%","824","661"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Lincolnshire","Local authority","E10000019","Boys","83","%","35","29"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Lincolnshire","Local authority","E10000019","Girls","92","%","37","34"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","York","Local authority","E06000014","All","80","%","40","32"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Liverpool","Local authority","E08000012","Boys","67","%","122","82"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Liverpool","Local authority","E08000012","Girls","80","%","134","107"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Barking and Dagenham","Local authority","E09000002","All","79","%","854","673"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Luton","Local authority","E06000032","Boys","66","%","751","499"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Luton","Local authority","E06000032","Girls","80","%","767","617"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Brent","Local authority","E09000005","All","79","%","1101","874"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Manchester","Local authority","E08000003","Boys","67","%","792","529"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Manchester","Local authority","E08000003","Girls","76","%","778","593"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Cheshire East","Local authority","E06000049","All","79","%","80","63"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Medway","Local authority","E06000035","Boys","77","%","86","66"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Medway","Local authority","E06000035","Girls","93","%","69","64"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Ealing","Local authority","E09000009","All","79","%","1256","987"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Merton","Local authority","E09000024","Boys","79","%","243","192"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Merton","Local authority","E09000024","Girls","88","%","258","226"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Gloucestershire","Local authority","E10000013","All","79","%","170","135"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Middlesbrough","Local authority","E06000002","Boys","61","%","100","61"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Middlesbrough","Local authority","E06000002","Girls","75","%","110","82"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Hartlepool","Local authority","E06000001","All","79","%","28","22"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Milton Keynes","Local authority","E06000042","Boys","79","%","285","225"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Milton Keynes","Local authority","E06000042","Girls","88","%","250","219"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Kingston upon Thames","Local authority","E09000021","All","79","%","282","224"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Newcastle upon Tyne","Local authority","E08000021","Boys","67","%","236","159"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Newcastle upon Tyne","Local authority","E08000021","Girls","81","%","222","179"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Leicestershire","Local authority","E10000018","All","79","%","655","520"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Newham","Local authority","E09000025","Boys","79","%","1152","909"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Newham","Local authority","E09000025","Girls","86","%","1151","985"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Norfolk","Local authority","E10000020","All","79","%","134","106"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Norfolk","Local authority","E10000020","Boys","76","%","58","44"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Norfolk","Local authority","E10000020","Girls","82","%","76","62"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","North Yorkshire","Local authority","E10000023","All","79","%","63","50"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","North East Lincolnshire","Local authority","E06000012","Boys","89","%","9","8"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","North East Lincolnshire","Local authority","E06000012","Girls","67","%","6","4"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Shropshire","Local authority","E06000051","All","79","%","33","26"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","North Lincolnshire","Local authority","E06000013","Boys","84","%","37","31"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","North Lincolnshire","Local authority","E06000013","Girls","97","%","34","33"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Surrey","Local authority","E10000030","All","79","%","889","702"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","North Somerset","Local authority","E06000024","Boys","73","%","15","11"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","North Somerset","Local authority","E06000024","Girls","65","%","17","11"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Blackpool","Local authority","E06000009","All","78","%","41","32"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","North Tyneside","Local authority","E08000022","Boys","78","%","32","25"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","North Tyneside","Local authority","E08000022","Girls","84","%","19","16"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Cornwall","Local authority","E06000052","All","78","%","18","14"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","North Yorkshire","Local authority","E10000023","Boys","79","%","34","27"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","North Yorkshire","Local authority","E10000023","Girls","79","%","29","23"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Coventry","Local authority","E08000026","All","78","%","920","713"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Northamptonshire","Local authority","E10000021","Boys","72","%","200","144"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Northamptonshire","Local authority","E10000021","Girls","78","%","184","144"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Dorset","Local authority","E10000009","All","78","%","40","31"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Northumberland","Local authority","E06000057","Boys","93","%","27","25"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Northumberland","Local authority","E06000057","Girls","78","%","23","18"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Lewisham","Local authority","E09000023","All","78","%","225","175"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Nottingham","Local authority","E06000018","Boys","67","%","336","224"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Nottingham","Local authority","E06000018","Girls","75","%","280","210"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Southampton","Local authority","E06000045","All","78","%","344","268"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Nottinghamshire","Local authority","E10000024","Boys","74","%","135","100"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Nottinghamshire","Local authority","E10000024","Girls","79","%","122","96"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Suffolk","Local authority","E10000029","All","78","%","152","119"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Oldham","Local authority","E08000004","Boys","59","%","579","342"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Oldham","Local authority","E08000004","Girls","71","%","577","411"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Trafford","Local authority","E08000009","All","78","%","437","342"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Oxfordshire","Local authority","E10000025","Boys","74","%","223","164"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Oxfordshire","Local authority","E10000025","Girls","80","%","227","181"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Wandsworth","Local authority","E09000032","All","78","%","421","329"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Peterborough","Local authority","E06000031","Boys","65","%","277","180"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Peterborough","Local authority","E06000031","Girls","74","%","259","191"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Buckinghamshire","Local authority","E10000002","All","77","%","1016","780"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Plymouth","Local authority","E06000026","Boys","57","%","14","8"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Plymouth","Local authority","E06000026","Girls","100","%","12","12"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Oxfordshire","Local authority","E10000025","All","77","%","450","345"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Poole","Local authority","E06000029","Boys","84","%","19","16"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Poole","Local authority","E06000029","Girls","91","%","23","21"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Plymouth","Local authority","E06000026","All","77","%","26","20"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Portsmouth","Local authority","E06000044","Boys","79","%","75","59"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Portsmouth","Local authority","E06000044","Girls","83","%","70","58"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Rotherham","Local authority","E08000018","All","77","%","248","190"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Reading","Local authority","E06000038","Boys","83","%","197","164"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Reading","Local authority","E06000038","Girls","82","%","186","152"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Tower Hamlets","Local authority","E09000030","All","77","%","2085","1612"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Redbridge","Local authority","E09000026","Boys","83","%","1206","1000"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Redbridge","Local authority","E09000026","Girls","88","%","1126","996"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Walsall","Local authority","E08000030","All","77","%","842","645"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Redcar and Cleveland","Local authority","E06000003","Boys","67","%","6","4"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Redcar and Cleveland","Local authority","E06000003","Girls","100","%","4","4"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Windsor and Maidenhead","Local authority","E06000040","All","77","%","274","210"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Richmond upon Thames","Local authority","E09000027","Boys","83","%","117","97"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Richmond upon Thames","Local authority","E09000027","Girls","92","%","83","76"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Blackburn with Darwen","Local authority","E06000008","All","76","%","952","724"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Rochdale","Local authority","E08000005","Boys","64","%","342","219"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Rochdale","Local authority","E08000005","Girls","75","%","337","254"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Bolton","Local authority","E08000001","All","76","%","904","686"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Rotherham","Local authority","E08000018","Boys","73","%","134","98"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Rotherham","Local authority","E08000018","Girls","81","%","114","92"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Camden","Local authority","E09000007","All","76","%","334","253"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Rutland","Local authority","E06000017","Boys","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Rutland","Local authority","E06000017","Girls","67","%","3","2"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Cheshire West and Chester","Local authority","E06000050","All","76","%","74","56"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Salford","Local authority","E08000006","Boys","71","%","52","37"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Salford","Local authority","E08000006","Girls","88","%","51","45"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Leicester","Local authority","E06000016","All","76","%","1984","1515"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Sandwell","Local authority","E08000028","Boys","72","%","708","511"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Sandwell","Local authority","E08000028","Girls","78","%","683","535"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Nottinghamshire","Local authority","E10000024","All","76","%","257","196"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Sefton","Local authority","E08000014","Boys","63","%","24","15"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Sefton","Local authority","E08000014","Girls","75","%","16","12"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Staffordshire","Local authority","E10000028","All","76","%","429","326"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Sheffield","Local authority","E08000019","Boys","71","%","422","301"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Sheffield","Local authority","E08000019","Girls","78","%","373","290"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","West Sussex","Local authority","E10000032","All","76","%","504","381"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Shropshire","Local authority","E06000051","Boys","79","%","14","11"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Shropshire","Local authority","E06000051","Girls","79","%","19","15"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Worcestershire","Local authority","E10000034","All","76","%","256","194"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Slough","Local authority","E06000039","Boys","78","%","588","459"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Slough","Local authority","E06000039","Girls","87","%","566","492"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Birmingham","Local authority","E08000025","All","75","%","5695","4276"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Solihull","Local authority","E08000029","Boys","73","%","156","114"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Solihull","Local authority","E08000029","Girls","90","%","150","135"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Herefordshire, County of","Local authority","E06000019","All","75","%","20","15"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Somerset","Local authority","E10000027","Boys","71","%","31","22"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Somerset","Local authority","E10000027","Girls","90","%","29","26"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Northamptonshire","Local authority","E10000021","All","75","%","384","288"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","South Gloucestershire","Local authority","E06000025","Boys","85","%","65","55"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","South Gloucestershire","Local authority","E06000025","Girls","95","%","61","58"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Rutland","Local authority","E06000017","All","75","%","8","6"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","South Tyneside","Local authority","E08000023","Boys","75","%","24","18"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","South Tyneside","Local authority","E08000023","Girls","83","%","30","25"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Sandwell","Local authority","E08000028","All","75","%","1391","1046"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Southampton","Local authority","E06000045","Boys","73","%","178","130"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2017-18","Academic Year","Southampton","Local authority","E06000045","Girls","83","%","166","138"
