"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Bracknell Forest","Local authority","E06000036","Girls","6-7","89","%","622","551"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Bradford","Local authority","E08000032","All","6-7","78","%","7865","6134"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Bradford","Local authority","E08000032","Boys","6-7","74","%","3993","2972"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Bradford","Local authority","E08000032","Girls","6-7","82","%","3872","3162"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","All","6-7","79","%","3125","2477"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","Boys","6-7","75","%","1563","1176"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","Girls","6-7","83","%","1562","1301"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","All","6-7","74","%","131","97"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","Boys","6-7","69","%","74","51"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","Girls","6-7","81","%","57","46"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","All","6-7","78","%","9","7"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","Boys","6-7","75","%","4","3"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","Girls","6-7","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","All","6-7","79","%","545","430"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","Boys","6-7","75","%","270","202"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","Girls","6-7","83","%","275","228"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","All","6-7","69","%","118","82"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","Boys","6-7","66","%","58","38"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","Girls","6-7","73","%","60","44"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","All","6-7","78","%","3853","3010"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","Boys","6-7","75","%","1979","1483"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","Girls","6-7","81","%","1874","1527"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Brent","Local authority","E09000005","All","6-7","79","%","3881","3051"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Brent","Local authority","E09000005","Boys","6-7","75","%","1987","1483"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Brent","Local authority","E09000005","Girls","6-7","83","%","1894","1568"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Brent","Local authority","E09000005","All","6-7","82","%","1090","897"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Brent","Local authority","E09000005","Boys","6-7","78","%","558","436"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Brent","Local authority","E09000005","Girls","6-7","87","%","532","461"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Brent","Local authority","E09000005","All","6-7","78","%","844","655"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Brent","Local authority","E09000005","Boys","6-7","71","%","442","312"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Brent","Local authority","E09000005","Girls","6-7","85","%","402","343"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Brent","Local authority","E09000005","All","6-7","93","%","14","13"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Brent","Local authority","E09000005","Boys","6-7","88","%","8","7"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Brent","Local authority","E09000005","Girls","6-7","100","%","6","6"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Brent","Local authority","E09000005","All","6-7","82","%","373","305"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Brent","Local authority","E09000005","Boys","6-7","79","%","178","141"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Brent","Local authority","E09000005","Girls","6-7","84","%","195","164"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Brent","Local authority","E09000005","All","6-7","72","%","488","350"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Brent","Local authority","E09000005","Boys","6-7","69","%","259","178"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Brent","Local authority","E09000005","Girls","6-7","75","%","229","172"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Brent","Local authority","E09000005","All","6-7","80","%","1014","812"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Brent","Local authority","E09000005","Boys","6-7","78","%","513","402"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Brent","Local authority","E09000005","Girls","6-7","82","%","501","410"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","All","6-7","87","%","2676","2338"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","Boys","6-7","85","%","1324","1120"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","Girls","6-7","90","%","1352","1218"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","All","6-7","76","%","103","78"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","Boys","6-7","73","%","52","38"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","Girls","6-7","78","%","51","40"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","All","6-7","86","%","50","43"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","Boys","6-7","79","%","24","19"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","Girls","6-7","92","%","26","24"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","All","6-7","83","%","29","24"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","Boys","6-7","80","%","10","8"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","Girls","6-7","84","%","19","16"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","All","6-7","89","%","266","237"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","Boys","6-7","90","%","141","127"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","Girls","6-7","88","%","125","110"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","All","6-7","62","%","58","36"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","Boys","6-7","48","%","29","14"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","Girls","6-7","76","%","29","22"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","All","6-7","89","%","2132","1894"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","Boys","6-7","86","%","1050","902"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","Girls","6-7","92","%","1082","992"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","All","6-7","81","%","5351","4348"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Boys","6-7","80","%","2700","2149"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Girls","6-7","83","%","2651","2199"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","All","6-7","75","%","407","307"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Boys","6-7","67","%","196","132"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Girls","6-7","83","%","211","175"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","All","6-7","74","%","537","400"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Boys","6-7","71","%","260","184"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Girls","6-7","78","%","277","216"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","All","6-7","94","%","18","17"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Boys","6-7","100","%","11","11"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Girls","6-7","86","%","7","6"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","All","6-7","79","%","483","383"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Boys","6-7","80","%","245","195"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Girls","6-7","79","%","238","188"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","All","6-7","66","%","58","38"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Boys","6-7","83","%","24","20"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Girls","6-7","53","%","34","18"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","All","6-7","83","%","3762","3141"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Boys","6-7","82","%","1921","1577"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Girls","6-7","85","%","1841","1564"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Bromley","Local authority","E09000006","All","6-7","86","%","3995","3422"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Bromley","Local authority","E09000006","Boys","6-7","83","%","2004","1665"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Bromley","Local authority","E09000006","Girls","6-7","88","%","1991","1757"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","All","6-7","92","%","251","230"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Boys","6-7","90","%","126","114"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Girls","6-7","93","%","125","116"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","All","6-7","79","%","333","262"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Boys","6-7","76","%","158","120"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Girls","6-7","81","%","175","142"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","All","6-7","96","%","76","73"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Boys","6-7","94","%","36","34"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Girls","6-7","98","%","40","39"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","All","6-7","85","%","510","434"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Boys","6-7","78","%","263","204"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Girls","6-7","93","%","247","230"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","All","6-7","80","%","44","35"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Boys","6-7","81","%","27","22"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Girls","6-7","76","%","17","13"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","All","6-7","86","%","2678","2311"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Boys","6-7","85","%","1345","1137"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Girls","6-7","88","%","1333","1174"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","All","6-7","86","%","6575","5635"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Boys","6-7","83","%","3346","2791"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Girls","6-7","88","%","3229","2844"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","All","6-7","80","%","1018","818"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Boys","6-7","77","%","523","403"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Girls","6-7","84","%","495","415"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","All","6-7","86","%","147","126"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Boys","6-7","81","%","70","57"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Girls","6-7","90","%","77","69"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","All","6-7","92","%","25","23"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Boys","6-7","92","%","12","11"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Girls","6-7","92","%","13","12"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","All","6-7","85","%","569","484"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Boys","6-7","81","%","294","238"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Girls","6-7","89","%","275","246"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","All","6-7","87","%","52","45"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Boys","6-7","76","%","25","19"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Girls","6-7","96","%","27","26"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","All","6-7","87","%","4668","4066"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Boys","6-7","85","%","2369","2021"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Girls","6-7","89","%","2299","2045"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Bury","Local authority","E08000002","All","6-7","81","%","2484","2001"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Bury","Local authority","E08000002","Boys","6-7","78","%","1253","974"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Bury","Local authority","E08000002","Girls","6-7","83","%","1231","1027"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","All","6-7","75","%","354","266"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Boys","6-7","73","%","181","132"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Girls","6-7","77","%","173","134"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","All","6-7","71","%","48","34"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Boys","6-7","61","%","23","14"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Girls","6-7","80","%","25","20"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bury","Local authority","E08000002","All","6-7","93","%","15","14"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Boys","6-7","89","%","9","8"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Girls","6-7","100","%","6","6"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","All","6-7","82","%","107","88"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Boys","6-7","81","%","52","42"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Girls","6-7","84","%","55","46"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","All","6-7","68","%","31","21"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Boys","6-7","58","%","19","11"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Girls","6-7","83","%","12","10"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","All","6-7","82","%","1902","1562"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Boys","6-7","79","%","959","761"
"Percentage of pupils reaching the expected standard in key stage 1 science","White","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Girls","6-7","85","%","943","801"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Calderdale","Local authority","E08000033","All","6-7","79","%","2873","2261"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Boys","6-7","77","%","1456","1127"
"Percentage of pupils reaching the expected standard in key stage 1 science","All","All","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Girls","6-7","80","%","1417","1134"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","All","6-7","73","%","495","362"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Boys","6-7","72","%","241","174"
"Percentage of pupils reaching the expected standard in key stage 1 science","Asian","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Girls","6-7","74","%","254","188"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","All","6-7","71","%","21","15"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Boys","6-7","89","%","9","8"
"Percentage of pupils reaching the expected standard in key stage 1 science","Black","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Girls","6-7","58","%","12","7"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","All","6-7","70","%","10","7"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Boys","6-7","75","%","4","3"
"Percentage of pupils reaching the expected standard in key stage 1 science","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Girls","6-7","67","%","6","4"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","All","6-7","76","%","111","84"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Boys","6-7","76","%","62","47"
"Percentage of pupils reaching the expected standard in key stage 1 science","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Girls","6-7","76","%","49","37"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","All","6-7","69","%","16","11"
"Percentage of pupils reaching the expected standard in key stage 1 science","Other","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Boys","6-7","60","%","10","6"
