"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Measure_type","Value","Value_type","Note"
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Benefit Income of which State Pension","189","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Benefit Income of which State Pension","192","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White All","ONS 5+2","Benefit Income of which State Pension","194","£",""
"Gross income, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White All","ONS 5+2","Benefit Income of which State Pension","197","£",""
"Gross income, £ per week","2008/09; 2009/10; 2010/11","3-Year average","White All","ONS 5+2","Earnings income","105","£",""
"Gross income, £ per week","2009/10; 2010/11; 2011/12","3-Year average","White All","ONS 5+2","Earnings income","105","£",""
"Gross income, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White All","ONS 5+2","Earnings income","98","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Earnings income","91","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Earnings income","91","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Earnings income","89","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Earnings income","89","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Earnings income","90","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White All","ONS 5+2","Earnings income","86","£",""
"Gross income, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White All","ONS 5+2","Earnings income","82","£",""
"Gross income, £ per week","2008/09; 2009/10; 2010/11","3-Year average","White All","ONS 5+2","Gross income","534","£",""
"Gross income, £ per week","2009/10; 2010/11; 2011/12","3-Year average","White All","ONS 5+2","Gross income","541","£",""
"Gross income, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White All","ONS 5+2","Gross income","536","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Gross income","534","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Gross income","544","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Gross income","552","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Gross income","561","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Gross income","562","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White All","ONS 5+2","Gross income","564","£",""
"Gross income, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White All","ONS 5+2","Gross income","564","£",""
"Gross income, £ per week","2008/09; 2009/10; 2010/11","3-Year average","White All","ONS 5+2","Investment income","43","£",""
"Gross income, £ per week","2009/10; 2010/11; 2011/12","3-Year average","White All","ONS 5+2","Investment income","40","£",""
"Gross income, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White All","ONS 5+2","Investment income","38","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Investment income","40","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Investment income","42","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Investment income","46","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Investment income","44","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Investment income","43","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White All","ONS 5+2","Investment income","43","£",""
"Gross income, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White All","ONS 5+2","Investment income","46","£",""
"Gross income, £ per week","2008/09; 2009/10; 2010/11","3-Year average","White All","ONS 5+2","Occupational pension income","134","£",""
"Gross income, £ per week","2009/10; 2010/11; 2011/12","3-Year average","White All","ONS 5+2","Occupational pension income","142","£",""
"Gross income, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White All","ONS 5+2","Occupational pension income","144","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Occupational pension income","149","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Occupational pension income","154","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Occupational pension income","160","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Occupational pension income","166","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Occupational pension income","165","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White All","ONS 5+2","Occupational pension income","168","£",""
"Gross income, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White All","ONS 5+2","Occupational pension income","169","£",""
"Gross income, £ per week","2008/09; 2009/10; 2010/11","3-Year average","White All","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2009/10; 2010/11; 2011/12","3-Year average","White All","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White All","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Other income ","5","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White All","ONS 5+2","Other income ","5","£",""
"Gross income, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White All","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2008/09; 2009/10; 2010/11","3-Year average","White All","ONS 5+2","Personal pension income","19","£",""
"Gross income, £ per week","2009/10; 2010/11; 2011/12","3-Year average","White All","ONS 5+2","Personal pension income","20","£",""
"Gross income, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White All","ONS 5+2","Personal pension income","20","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Personal pension income","21","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Personal pension income","22","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Personal pension income","22","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White All","ONS 5+2","Personal pension income","23","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Personal pension income","22","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White All","ONS 5+2","Personal pension income","21","£",""
"Gross income, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White All","ONS 5+2","Personal pension income","19","£",""
"Gross income, £ per week","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+2","Benefit income","228","£",""
"Gross income, £ per week","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","Benefit income","230","£",""
"Gross income, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White British","ONS 5+2","Benefit income","231","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Benefit income","230","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Benefit income","232","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Benefit income","233","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit income","237","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Benefit income","239","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Benefit income","241","£",""
"Gross income, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White British","ONS 5+2","Benefit income","244","£",""
"Gross income, £ per week","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","20","£",""
"Gross income, £ per week","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","20","£",""
"Gross income, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","20","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","19","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","18","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","18","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","18","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","18","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","19","£",""
"Gross income, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","18","£",""
"Gross income, £ per week","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","27","£",""
"Gross income, £ per week","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","26","£",""
"Gross income, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","25","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","24","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","23","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","22","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","22","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","21","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","21","£",""
"Gross income, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","20","£",""
"Gross income, £ per week","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","171","£",""
"Gross income, £ per week","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","175","£",""
"Gross income, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","177","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","180","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","183","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","186","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","190","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","193","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","195","£",""
"Gross income, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","198","£",""
"Gross income, £ per week","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+2","Earnings income","105","£",""
"Gross income, £ per week","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","Earnings income","105","£",""
"Gross income, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White British","ONS 5+2","Earnings income","98","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Earnings income","91","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Earnings income","91","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Earnings income","89","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Earnings income","88","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Earnings income","89","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Earnings income","86","£",""
"Gross income, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White British","ONS 5+2","Earnings income","82","£",""
"The percentage of pensioner units in receipt","2008/09; 2009/10; 2010/11","3-Year average","All","ONS 5+2","Other income","45","%",""
"The percentage of pensioner units in receipt","2009/10; 2010/11; 2011/12","3-Year average","All","ONS 5+2","Other income","45","%",""
"The percentage of pensioner units in receipt","2010/11; 2011/12; 2012/13","3-Year average","All","ONS 5+2","Other income","45","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Other income","46","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Other income","46","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Other income","46","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Other income","47","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Other income","47","%",""
"The percentage of pensioner units in receipt","2016/17; 2017/18; 2018/19","3-Year average","All","ONS 5+2","Other income","47","%",""
"The percentage of pensioner units in receipt","2017/18; 2018/19; 2019/20","3-Year average","All","ONS 5+2","Other income","48","%",""
"Gross income, £ per week","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+2","Gross income","535","£",""
"Gross income, £ per week","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","Gross income","541","£",""
"Gross income, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White British","ONS 5+2","Gross income","536","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Gross income","535","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Gross income","545","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Gross income","554","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Gross income","563","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Gross income","564","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Gross income","566","£",""
"Gross income, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White British","ONS 5+2","Gross income","566","£",""
"The percentage of pensioner units in receipt","2008/09; 2009/10; 2010/11","3-Year average","Asian","ONS 5+2","Other income","32","%",""
"The percentage of pensioner units in receipt","2009/10; 2010/11; 2011/12","3-Year average","Asian","ONS 5+2","Other income","36","%",""
"The percentage of pensioner units in receipt","2010/11; 2011/12; 2012/13","3-Year average","Asian","ONS 5+2","Other income","39","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Other income","41","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Other income","39","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Other income","41","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Other income","38","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Asian","ONS 5+2","Other income","41","%",""
"The percentage of pensioner units in receipt","2016/17; 2017/18; 2018/19","3-Year average","Asian","ONS 5+2","Other income","41","%",""
"The percentage of pensioner units in receipt","2017/18; 2018/19; 2019/20","3-Year average","Asian","ONS 5+2","Other income","41","%",""
"Gross income, £ per week","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+2","Investment income","43","£",""
"Gross income, £ per week","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","Investment income","40","£",""
"Gross income, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White British","ONS 5+2","Investment income","38","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Investment income","39","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Investment income","42","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Investment income","46","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Investment income","44","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Investment income","43","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Investment income","43","£",""
"Gross income, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White British","ONS 5+2","Investment income","46","£",""
"The percentage of pensioner units in receipt","2008/09; 2009/10; 2010/11","3-Year average","Black","ONS 5+2","Other income","29","%",""
"The percentage of pensioner units in receipt","2009/10; 2010/11; 2011/12","3-Year average","Black","ONS 5+2","Other income","40","%",""
"The percentage of pensioner units in receipt","2010/11; 2011/12; 2012/13","3-Year average","Black","ONS 5+2","Other income","44","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Other income","46","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Other income","45","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Other income","46","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","Other income","48","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Black","ONS 5+2","Other income","48","%",""
"The percentage of pensioner units in receipt","2016/17; 2017/18; 2018/19","3-Year average","Black","ONS 5+2","Other income","49","%",""
"The percentage of pensioner units in receipt","2017/18; 2018/19; 2019/20","3-Year average","Black","ONS 5+2","Other income","50","%",""
"Gross income, £ per week","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+2","Occupational pension income","135","£",""
"Gross income, £ per week","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","Occupational pension income","142","£",""
"Gross income, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White British","ONS 5+2","Occupational pension income","145","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Occupational pension income","150","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Occupational pension income","155","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Occupational pension income","161","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Occupational pension income","167","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Occupational pension income","166","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Occupational pension income","170","£",""
"Gross income, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White British","ONS 5+2","Occupational pension income","171","£",""
"The percentage of pensioner units in receipt","2008/09; 2009/10; 2010/11","3-Year average","Mixed","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2009/10; 2010/11; 2011/12","3-Year average","Mixed","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2010/11; 2011/12; 2012/13","3-Year average","Mixed","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Mixed","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2016/17; 2017/18; 2018/19","3-Year average","Mixed","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2017/18; 2018/19; 2019/20","3-Year average","Mixed","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"Gross income, £ per week","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White British","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Other income ","5","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Other income ","5","£",""
"Gross income, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White British","ONS 5+2","Other income ","4","£",""
"The percentage of pensioner units in receipt","2008/09; 2009/10; 2010/11","3-Year average","All","ONS 5+2","Personal pension income","16","%",""
"The percentage of pensioner units in receipt","2009/10; 2010/11; 2011/12","3-Year average","All","ONS 5+2","Personal pension income","17","%",""
"The percentage of pensioner units in receipt","2010/11; 2011/12; 2012/13","3-Year average","All","ONS 5+2","Personal pension income","17","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Personal pension income","18","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Personal pension income","18","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Personal pension income","18","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Personal pension income","19","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Personal pension income","18","%",""
"The percentage of pensioner units in receipt","2016/17; 2017/18; 2018/19","3-Year average","All","ONS 5+2","Personal pension income","18","%",""
"The percentage of pensioner units in receipt","2017/18; 2018/19; 2019/20","3-Year average","All","ONS 5+2","Personal pension income","17","%",""
"Gross income, £ per week","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+2","Personal pension income","20","£",""
"Gross income, £ per week","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","Personal pension income","20","£",""
"Gross income, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White British","ONS 5+2","Personal pension income","21","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Personal pension income","21","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Personal pension income","22","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Personal pension income","22","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Personal pension income","23","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Personal pension income","22","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Personal pension income","21","£",""
"Gross income, £ per week","2017/18; 2018/19; 2019/20","3-Year average","White British","ONS 5+2","Personal pension income","19","£",""
"The percentage of pensioner units in receipt","2008/09; 2009/10; 2010/11","3-Year average","Asian","ONS 5+2","Personal pension income","8","%",""
"The percentage of pensioner units in receipt","2009/10; 2010/11; 2011/12","3-Year average","Asian","ONS 5+2","Personal pension income","12","%",""
"The percentage of pensioner units in receipt","2010/11; 2011/12; 2012/13","3-Year average","Asian","ONS 5+2","Personal pension income","11","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Personal pension income","10","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Personal pension income","7","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Personal pension income","9","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","Personal pension income","10","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Asian","ONS 5+2","Personal pension income","9","%",""
"The percentage of pensioner units in receipt","2016/17; 2017/18; 2018/19","3-Year average","Asian","ONS 5+2","Personal pension income","8","%",""
"The percentage of pensioner units in receipt","2017/18; 2018/19; 2019/20","3-Year average","Asian","ONS 5+2","Personal pension income","6","%",""
"Gross income, £ per week","2008/09; 2009/10; 2010/11","3-Year average","White Other","ONS 5+2","Benefit income","223","£",""
"Gross income, £ per week","2009/10; 2010/11; 2011/12","3-Year average","White Other","ONS 5+2","Benefit income","215","£",""
"Gross income, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White Other","ONS 5+2","Benefit income","216","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Benefit income","212","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Benefit income","220","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Benefit income","212","£",""
"Gross income, £ per week","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Benefit income","212","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White Other","ONS 5+2","Benefit income","213","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White Other","ONS 5+2","Benefit income","219","£",""
