"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","FSM","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","93","%","1493","1383"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","45","%","1493","676"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","85","%","21443","18190"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","32","%","21443","6890"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","75","%","990","739"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","19","%","990","190"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","85","%","20453","17451"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","33","%","20453","6700"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","83","%","11056","9171"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","34","%","11056","3716"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","71","%","541","382"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","19","%","541","103"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","84","%","10515","8789"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","34","%","10515","3613"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","87","%","10387","9019"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","31","%","10387","3174"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","80","%","449","357"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","19","%","449","87"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","87","%","9938","8662"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","31","%","9938","3087"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","76","%","42694","32615"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","23","%","42694","9857"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","65","%","9340","6063"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","12","%","9340","1144"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","80","%","33354","26552"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","26","%","33354","8713"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","75","%","21896","16489"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","25","%","21896","5558"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","63","%","4799","3019"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","13","%","4799","640"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","79","%","17097","13470"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","29","%","17097","4918"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","78","%","20798","16126"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","21","%","20798","4299"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","67","%","4541","3044"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","11","%","4541","504"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","80","%","16257","13082"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","23","%","16257","3795"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","77","%","15820","12205"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","24","%","15820","3861"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","65","%","3045","1980"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","14","%","3045","419"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","80","%","12775","10225"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","27","%","12775","3442"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","76","%","8162","6206"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","27","%","8162","2232"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","63","%","1639","1032"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","16","%","1639","257"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","79","%","6523","5174"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","30","%","6523","1975"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","78","%","7658","5999"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","21","%","7658","1629"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","67","%","1406","948"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","12","%","1406","162"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","81","%","6252","5051"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","23","%","6252","1467"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","82","%","10377","8467"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","29","%","10377","3060"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","69","%","1564","1075"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","13","%","1564","202"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","84","%","8813","7392"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","32","%","8813","2858"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","81","%","5325","4299"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","32","%","5325","1716"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","67","%","773","517"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","14","%","773","106"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","83","%","4552","3782"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","35","%","4552","1610"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","83","%","5052","4168"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","27","%","5052","1344"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","71","%","791","558"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","12","%","791","96"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","85","%","4261","3610"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","29","%","4261","1248"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","76","%","5875","4460"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","21","%","5875","1251"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","69","%","1292","892"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","14","%","1292","180"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","78","%","4583","3568"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","23","%","4583","1071"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","75","%","2979","2238"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","23","%","2979","680"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","65","%","648","421"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","15","%","648","96"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","78","%","2331","1817"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","25","%","2331","584"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","77","%","2896","2222"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","20","%","2896","571"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","73","%","644","471"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","13","%","644","84"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","78","%","2252","1751"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","22","%","2252","487"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","70","%","10622","7483"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","16","%","10622","1685"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","62","%","3439","2116"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","10","%","3439","343"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","75","%","7183","5367"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","19","%","7183","1342"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","69","%","5430","3746"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","17","%","5430","930"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","60","%","1739","1049"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","10","%","1739","181"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","73","%","3691","2697"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","20","%","3691","749"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","72","%","5192","3737"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","15","%","5192","755"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","63","%","1700","1067"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","10","%","1700","162"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","76","%","3492","2670"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","17","%","3492","593"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","72","%","12672","9089"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","19","%","12672","2395"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","64","%","2911","1861"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","13","%","2911","375"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","74","%","9761","7228"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","21","%","9761","2020"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","71","%","6561","4673"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","21","%","6561","1386"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","64","%","1512","966"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","14","%","1512","216"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","73","%","5049","3707"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","23","%","5049","1170"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","72","%","6111","4416"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","17","%","6111","1009"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","64","%","1399","895"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","11","%","1399","159"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","75","%","4712","3521"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","18","%","4712","850"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","73","%","28870","21066"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","18","%","28870","5153"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","68","%","4694","3179"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","13","%","4694","604"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","74","%","24176","17887"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","19","%","24176","4549"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","71","%","14580","10344"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","19","%","14580","2824"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","66","%","2334","1541"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","13","%","2334","315"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","72","%","12246","8803"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","20","%","12246","2509"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","75","%","14290","10722"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","16","%","14290","2329"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","69","%","2360","1638"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","12","%","2360","289"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","76","%","11930","9084"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","17","%","11930","2040"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","58","%","9213","5363"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","15","%","9213","1406"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","57","%","1080","616"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","8","%","1080","84"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","58","%","8133","4747"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","16","%","8133","1322"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","58","%","4685","2713"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","17","%","4685","784"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","55","%","561","308"
