"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","FSM","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","54","%","1545","840"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","69","%","4595","3192"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","62","%","28972","18095"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","55","%","5488","3004"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","64","%","23484","15091"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","58","%","14825","8591"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","50","%","2834","1412"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","60","%","11991","7179"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","67","%","14147","9504"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","60","%","2654","1592"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","69","%","11493","7912"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","49","%","6444","3152"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","47","%","849","397"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","49","%","5595","2755"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","44","%","3352","1488"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","42","%","455","189"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","45","%","2897","1299"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","54","%","3087","1664"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","53","%","394","208"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","54","%","2693","1456"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Other"," 10-11","All","0","%","5","0"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Other"," 10-11","Non-FSM","0","%","5","0"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","64","%","474018","305405"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","44","%","74439","32601"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","68","%","399579","272804"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","60","%","242325","144982"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","39","%","38060","14798"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","64","%","204265","130184"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","69","%","231693","160423"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","49","%","36379","17803"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","73","%","195314","142620"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","65","%","426048","276322"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","44","%","69076","30337"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","69","%","356972","245985"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","60","%","217709","131237"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","39","%","35291","13754"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","64","%","182418","117483"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","70","%","208339","145085"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","49","%","33785","16583"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","74","%","174554","128502"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","19","%","2309","446"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","17","%","879","146"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","21","%","1430","300"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","15","%","1207","185"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","14","%","455","65"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","16","%","752","120"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","24","%","1102","261"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","19","%","424","81"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","27","%","678","180"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","73","%","1690","1227"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","47","%","291","137"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","78","%","1399","1090"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","70","%","863","603"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","41","%","150","62"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","76","%","713","541"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","75","%","827","624"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","53","%","141","75"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","80","%","686","549"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","26","%","473","122"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","23","%","328","76"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","32","%","145","46"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","20","%","238","48"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","18","%","160","28"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","26","%","78","20"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","31","%","235","74"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","29","%","168","48"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","39","%","67","26"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","63","%","43498","27288"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","49","%","3865","1905"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","64","%","39633","25383"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","58","%","22308","12909"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","44","%","2004","889"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","59","%","20304","12020"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","68","%","21190","14379"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","55","%","1861","1016"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","69","%","19329","13363"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","All","All","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","11","%","644377","68071"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","All","All","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","4","%","108849","4365"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","All","All","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","12","%","535528","63706"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","9","%","328777","28431"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","3","%","55727","1749"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","10","%","273050","26682"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","13","%","315595","39640"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","5","%","53122","2616"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","14","%","262473","37024"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Other"," 10-11","All","0","%","5","0"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Other"," 10-11","Non-FSM","0","%","5","0"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","13","%","71476","9496"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","7","%","10952","757"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","14","%","60524","8739"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","11","%","36521","4018"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","6","%","5632","323"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","12","%","30889","3695"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","16","%","34955","5478"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","8","%","5320","434"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","17","%","29635","5044"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","15","%","12136","1843"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","7","%","1751","126"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","17","%","10385","1717"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","13","%","6190","784"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","6","%","908","59"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","14","%","5282","725"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","18","%","5946","1059"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","8","%","843","67"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","19","%","5103","992"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","13","%","11063","1443"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","9","%","2463","232"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","14","%","8600","1211"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","11","%","5665","618"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","8","%","1265","105"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","12","%","4400","513"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","15","%","5398","825"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","11","%","1198","127"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","17","%","4200","698"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","9","%","38583","3524"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","6","%","10038","594"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","10","%","28545","2930"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","7","%","19293","1320"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","4","%","5129","230"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","8","%","14164","1090"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","11","%","19290","2204"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","7","%","4909","364"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","13","%","14381","1840"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","10","%","26192","2749"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","7","%","6438","448"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","12","%","19754","2301"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","8","%","13093","1044"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","6","%","3307","185"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","9","%","9786","859"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","13","%","13099","1705"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","8","%","3131","263"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","14","%","9968","1442"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","6","%","7145","409"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","4","%","2215","80"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","7","%","4930","329"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","4","%","3512","137"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","2","%","1123","24"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","5","%","2389","113"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","7","%","3633","272"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","5","%","1092","56"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","9","%","2541","216"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","7","%","5246","366"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","5","%","1385","66"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","8","%","3861","300"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","5","%","2688","139"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","3","%","699","21"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","6","%","1989","118"
