"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","All"," 10-11","75","%","547","409"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Boys"," 10-11","68","%","273","187"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Girls"," 10-11","81","%","274","222"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","All"," 10-11","96","%","23","22"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Boys"," 10-11","94","%","16","15"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Girls"," 10-11","100","%","7","7"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","All"," 10-11","74","%","444","330"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Boys"," 10-11","67","%","235","157"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Girls"," 10-11","83","%","209","173"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","All"," 10-11","69","%","49","34"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Boys"," 10-11","73","%","22","16"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Girls"," 10-11","67","%","27","18"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","All"," 10-11","78","%","3371","2617"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Boys"," 10-11","73","%","1683","1228"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Girls"," 10-11","82","%","1688","1389"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","All","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","All"," 10-11","83","%","3738","3103"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","All","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Boys"," 10-11","79","%","1901","1511"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","All","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Girls"," 10-11","87","%","1837","1592"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","All","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","All"," 10-11","94","%","213","201"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Boys"," 10-11","94","%","111","104"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Girls"," 10-11","95","%","102","97"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","All"," 10-11","85","%","366","312"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Boys"," 10-11","82","%","182","150"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Girls"," 10-11","88","%","184","162"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","All"," 10-11","96","%","28","27"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Boys"," 10-11","100","%","12","12"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Girls"," 10-11","94","%","16","15"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","All"," 10-11","83","%","411","340"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Boys"," 10-11","74","%","201","149"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Girls"," 10-11","91","%","210","191"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","All"," 10-11","76","%","68","52"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Boys"," 10-11","81","%","36","29"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Girls"," 10-11","72","%","32","23"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","All"," 10-11","82","%","2591","2121"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Boys"," 10-11","79","%","1329","1044"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Girls"," 10-11","85","%","1262","1077"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","All","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","All"," 10-11","81","%","6267","5045"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","All","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Boys"," 10-11","77","%","3212","2468"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","All","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Girls"," 10-11","84","%","3055","2577"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","All","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","All"," 10-11","86","%","1053","903"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Boys"," 10-11","84","%","529","444"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Girls"," 10-11","88","%","524","459"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","All"," 10-11","82","%","166","136"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Boys"," 10-11","77","%","86","66"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Girls"," 10-11","88","%","80","70"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","All"," 10-11","92","%","25","23"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Boys"," 10-11","87","%","15","13"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Girls"," 10-11","100","%","10","10"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","All"," 10-11","81","%","488","394"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Boys"," 10-11","78","%","255","198"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Girls"," 10-11","84","%","233","196"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","All"," 10-11","83","%","42","35"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Boys"," 10-11","82","%","17","14"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Girls"," 10-11","84","%","25","21"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","All"," 10-11","79","%","4439","3515"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Boys"," 10-11","75","%","2275","1708"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Girls"," 10-11","84","%","2164","1807"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","All","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","All"," 10-11","79","%","2376","1888"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","All","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Boys"," 10-11","76","%","1199","910"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","All","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Girls"," 10-11","83","%","1177","978"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","All","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","All"," 10-11","81","%","361","294"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Boys"," 10-11","77","%","194","149"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Girls"," 10-11","87","%","167","145"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","All"," 10-11","76","%","58","44"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Boys"," 10-11","67","%","33","22"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Girls"," 10-11","88","%","25","22"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bury","Local authority","E08000002","All"," 10-11","83","%","12","10"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Boys"," 10-11","100","%","8","8"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Girls"," 10-11","50","%","4","2"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","All"," 10-11","81","%","116","94"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Boys"," 10-11","75","%","51","38"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Girls"," 10-11","86","%","65","56"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","All"," 10-11","77","%","31","24"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Boys"," 10-11","64","%","14","9"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Girls"," 10-11","88","%","17","15"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","All"," 10-11","79","%","1790","1416"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Boys"," 10-11","76","%","894","680"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Girls"," 10-11","82","%","896","736"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","All","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","All"," 10-11","78","%","2740","2149"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","All","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Boys"," 10-11","74","%","1381","1017"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","All","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Girls"," 10-11","83","%","1359","1132"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","All","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","All"," 10-11","85","%","480","408"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Boys"," 10-11","83","%","258","213"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Girls"," 10-11","88","%","222","195"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","All"," 10-11","56","%","25","14"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Boys"," 10-11","44","%","16","7"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Girls"," 10-11","78","%","9","7"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","All"," 10-11","100","%","9","9"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Boys"," 10-11","100","%","4","4"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Girls"," 10-11","100","%","5","5"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","All"," 10-11","82","%","110","90"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Boys"," 10-11","73","%","52","38"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Girls"," 10-11","90","%","58","52"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","All"," 10-11","73","%","15","11"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Boys"," 10-11","67","%","6","4"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Girls"," 10-11","78","%","9","7"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Other","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","All"," 10-11","77","%","2089","1611"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Boys"," 10-11","72","%","1035","746"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Girls"," 10-11","82","%","1054","865"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","All","ONS 2011 5+1","2018-2019","Academic Year","Cambridgeshire","Local authority","E10000003","All"," 10-11","76","%","7049","5387"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","All","ONS 2011 5+1","2018-2019","Academic Year","Cambridgeshire","Local authority","E10000003","Boys"," 10-11","72","%","3636","2621"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","All","ONS 2011 5+1","2018-2019","Academic Year","Cambridgeshire","Local authority","E10000003","Girls"," 10-11","81","%","3413","2766"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","All","ONS 2011 5+1","2018-2019","Academic Year","Cambridgeshire","Local authority","E10000003","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","Cambridgeshire","Local authority","E10000003","All"," 10-11","91","%","297","270"
"Percentage of pupils reaching the expected standard in key stage 2 grammar, punctiation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","Cambridgeshire","Local authority","E10000003","Boys"," 10-11","90","%","144","129"
