"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","FSM","Value","Value_type","Denominator","Numerator"
"Average scaled score in key stage 2 grammar, punctuation and spelling","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","107","NA","11573","1236621"
"Average scaled score in key stage 2 grammar, punctuation and spelling","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","109","NA","13816","1499310"
"Average scaled score in key stage 2 grammar, punctuation and spelling","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","107","NA","2567","274543"
"Average scaled score in key stage 2 grammar, punctuation and spelling","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","109","NA","11249","1224767"
"Average scaled score in key stage 2 grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","105","NA","5392","565134"
"Average scaled score in key stage 2 grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","103","NA","775","79858"
"Average scaled score in key stage 2 grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","105","NA","4617","485276"
"Average scaled score in key stage 2 grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","104","NA","2733","283835"
"Average scaled score in key stage 2 grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","102","NA","403","41114"
"Average scaled score in key stage 2 grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","104","NA","2330","242721"
"Average scaled score in key stage 2 grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","106","NA","2657","281123"
"Average scaled score in key stage 2 grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","104","NA","372","38744"
"Average scaled score in key stage 2 grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","106","NA","2285","242379"
"Average scaled score in key stage 2 grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Other"," 10-11","All","88","NA","2","176"
"Average scaled score in key stage 2 grammar, punctuation and spelling","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Other"," 10-11","Non-FSM","88","NA","2","176"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","106","NA","459686","48593438"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","102","NA","69251","7056346"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","106","NA","390435","41537092"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","105","NA","232609","24342909"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","101","NA","34449","3473180"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","105","NA","198160","20869729"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","107","NA","227077","24250529"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","103","NA","34802","3583166"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","107","NA","192275","20667363"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","106","NA","414099","43773050"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","102","NA","64354","6558359"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","106","NA","349745","37214691"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","105","NA","209483","21921088"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","101","NA","31974","3224061"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","105","NA","177509","18697027"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","107","NA","204616","21851962"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","103","NA","32380","3334298"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","108","NA","172236","18517664"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","96","NA","1942","186089"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","95","NA","754","71554"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","96","NA","1188","114535"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","95","NA","986","93561"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","94","NA","381","35829"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","95","NA","605","57732"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","97","NA","956","92528"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","96","NA","373","35725"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","97","NA","583","56803"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","107","NA","1649","176746"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","102","NA","273","27726"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","108","NA","1376","149020"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","106","NA","834","88722"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","100","NA","136","13624"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","108","NA","698","75098"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","108","NA","815","88024"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","103","NA","137","14102"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","109","NA","678","73922"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","98","NA","402","39418"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","97","NA","278","27043"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","100","NA","124","12375"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","97","NA","194","18834"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","96","NA","130","12510"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","99","NA","64","6324"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","99","NA","208","20584"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","98","NA","148","14533"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","101","NA","60","6051"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","106","NA","41594","4418135"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","103","NA","3592","371664"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","106","NA","38002","4046471"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","105","NA","21112","2220704"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","102","NA","1828","187156"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","105","NA","19284","2033548"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","107","NA","20482","2197431"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","105","NA","1764","184508"
"Average scaled score in key stage 2 grammar, punctuation and spelling","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","108","NA","18718","2012923"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","All","All","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","78","%","644729","502889"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","All","All","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","63","%","108976","69121"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","All","All","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","81","%","535753","433768"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","All","All","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","74","%","328998","242168"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","All","All","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","57","%","55808","32087"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","All","All","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","77","%","273190","210081"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","All","All","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","83","%","315726","260721"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","All","All","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","70","%","53168","37034"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","All","All","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","85","%","262558","223687"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","All","All","2018-2019","Academic Year","England","Country","E92000001","Other"," 10-11","All","0","%","5","0"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","All","All","2018-2019","Academic Year","England","Country","E92000001","Other"," 10-11","Non-FSM","0","%","5","0"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","85","%","71502","61048"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","78","%","10957","8523"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","87","%","60545","52525"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","82","%","36535","29986"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","74","%","5633","4148"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","84","%","30902","25838"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","89","%","34967","31062"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","82","%","5324","4375"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","90","%","29643","26687"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","86","%","12143","10482"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","75","%","1752","1312"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","88","%","10391","9170"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","84","%","6193","5176"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","71","%","908","647"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","86","%","5285","4529"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","89","%","5950","5306"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","79","%","844","665"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","91","%","5106","4641"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","87","%","11067","9573"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","83","%","2466","2036"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","88","%","8601","7537"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","83","%","5665","4706"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","78","%","1265","983"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","85","%","4400","3723"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","90","%","5402","4867"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","88","%","1201","1053"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","91","%","4201","3814"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","82","%","38612","31563"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","75","%","10054","7558"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","84","%","28558","24005"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","77","%","19318","14946"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","69","%","5142","3562"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","80","%","14176","11384"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","86","%","19294","16617"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","81","%","4912","3996"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","88","%","14382","12621"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","84","%","26208","22142"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","79","%","6443","5090"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","86","%","19765","17052"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","81","%","13108","10615"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","74","%","3312","2454"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","83","%","9796","8161"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","88","%","13100","11527"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","84","%","3131","2636"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","89","%","9969","8891"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","74","%","7153","5299"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","66","%","2222","1464"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","78","%","4931","3835"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","67","%","3517","2366"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","57","%","1127","639"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","72","%","2390","1727"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","81","%","3636","2933"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","75","%","1095","825"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","83","%","2541","2108"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","78","%","5251","4122"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","72","%","1389","1004"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","81","%","3862","3118"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","73","%","2693","1965"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","67","%","703","469"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","75","%","1990","1496"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","84","%","2558","2157"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","78","%","686","535"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","87","%","1872","1622"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","90","%","2848","2576"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","89","%","200","178"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","91","%","2648","2398"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","88","%","1419","1251"
