"measure","ethnicity","ethnicity_type","time","time_type","geography","geography_type","geography_code","gender","age","value","value_type","denominator","numerator"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Manchester","Local authority","E08000003","Girls"," 10-11","76","%","3324","2518"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Manchester","Local authority","E08000003","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Medway","Local authority","E06000035","All"," 10-11","71","%","3379","2408"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Medway","Local authority","E06000035","Boys"," 10-11","66","%","1732","1148"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Medway","Local authority","E06000035","Girls"," 10-11","77","%","1647","1260"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Medway","Local authority","E06000035","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Merton","Local authority","E09000024","All"," 10-11","79","%","2301","1813"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Merton","Local authority","E09000024","Boys"," 10-11","74","%","1164","866"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Merton","Local authority","E09000024","Girls"," 10-11","83","%","1137","947"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Merton","Local authority","E09000024","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Middlesbrough","Local authority","E06000002","All"," 10-11","72","%","1840","1324"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Middlesbrough","Local authority","E06000002","Boys"," 10-11","66","%","938","618"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Middlesbrough","Local authority","E06000002","Girls"," 10-11","78","%","902","706"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Middlesbrough","Local authority","E06000002","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Milton Keynes","Local authority","E06000042","All"," 10-11","76","%","3763","2865"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Milton Keynes","Local authority","E06000042","Boys"," 10-11","71","%","1934","1375"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Milton Keynes","Local authority","E06000042","Girls"," 10-11","81","%","1829","1490"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Milton Keynes","Local authority","E06000042","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Newcastle upon Tyne","Local authority","E08000021","All"," 10-11","73","%","2968","2170"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Newcastle upon Tyne","Local authority","E08000021","Boys"," 10-11","68","%","1524","1038"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Newcastle upon Tyne","Local authority","E08000021","Girls"," 10-11","78","%","1444","1132"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Newcastle upon Tyne","Local authority","E08000021","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Newham","Local authority","E09000025","All"," 10-11","81","%","4761","3848"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Newham","Local authority","E09000025","Boys"," 10-11","77","%","2402","1839"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Newham","Local authority","E09000025","Girls"," 10-11","85","%","2359","2009"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Newham","Local authority","E09000025","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Norfolk","Local authority","E10000020","All"," 10-11","70","%","9222","6423"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Norfolk","Local authority","E10000020","Boys"," 10-11","65","%","4721","3058"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Norfolk","Local authority","E10000020","Girls"," 10-11","75","%","4501","3365"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Norfolk","Local authority","E10000020","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","North East Lincolnshire","Local authority","E06000012","All"," 10-11","72","%","1918","1388"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","North East Lincolnshire","Local authority","E06000012","Boys"," 10-11","70","%","999","695"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","North East Lincolnshire","Local authority","E06000012","Girls"," 10-11","75","%","919","693"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","North East Lincolnshire","Local authority","E06000012","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","North Lincolnshire","Local authority","E06000013","All"," 10-11","72","%","1957","1401"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","North Lincolnshire","Local authority","E06000013","Boys"," 10-11","68","%","1001","678"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","North Lincolnshire","Local authority","E06000013","Girls"," 10-11","76","%","956","723"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","North Lincolnshire","Local authority","E06000013","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","North Somerset","Local authority","E06000024","All"," 10-11","75","%","2408","1800"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","North Somerset","Local authority","E06000024","Boys"," 10-11","71","%","1282","905"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","North Somerset","Local authority","E06000024","Girls"," 10-11","79","%","1126","895"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","North Somerset","Local authority","E06000024","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","North Tyneside","Local authority","E08000022","All"," 10-11","75","%","2443","1844"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","North Tyneside","Local authority","E08000022","Boys"," 10-11","71","%","1242","885"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","North Tyneside","Local authority","E08000022","Girls"," 10-11","80","%","1201","959"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","North Tyneside","Local authority","E08000022","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","North Yorkshire","Local authority","E10000023","All"," 10-11","73","%","6337","4617"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","North Yorkshire","Local authority","E10000023","Boys"," 10-11","67","%","3258","2192"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","North Yorkshire","Local authority","E10000023","Girls"," 10-11","79","%","3079","2425"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","North Yorkshire","Local authority","E10000023","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Northamptonshire","Local authority","E10000021","All"," 10-11","70","%","9468","6624"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Northamptonshire","Local authority","E10000021","Boys"," 10-11","65","%","4866","3184"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Northamptonshire","Local authority","E10000021","Girls"," 10-11","75","%","4602","3440"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Northamptonshire","Local authority","E10000021","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Northumberland","Local authority","E06000057","All"," 10-11","75","%","3565","2687"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Northumberland","Local authority","E06000057","Boys"," 10-11","71","%","1806","1282"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Northumberland","Local authority","E06000057","Girls"," 10-11","80","%","1759","1405"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Northumberland","Local authority","E06000057","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Nottingham","Local authority","E06000018","All"," 10-11","71","%","3582","2548"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Nottingham","Local authority","E06000018","Boys"," 10-11","67","%","1818","1214"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Nottingham","Local authority","E06000018","Girls"," 10-11","76","%","1764","1334"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Nottingham","Local authority","E06000018","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Nottinghamshire","Local authority","E10000024","All"," 10-11","73","%","9320","6770"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Nottinghamshire","Local authority","E10000024","Boys"," 10-11","68","%","4733","3228"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Nottinghamshire","Local authority","E10000024","Girls"," 10-11","77","%","4587","3542"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Nottinghamshire","Local authority","E10000024","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Oldham","Local authority","E08000004","All"," 10-11","71","%","3488","2466"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Oldham","Local authority","E08000004","Boys"," 10-11","67","%","1785","1189"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Oldham","Local authority","E08000004","Girls"," 10-11","75","%","1703","1277"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Oldham","Local authority","E08000004","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Oxfordshire","Local authority","E10000025","All"," 10-11","74","%","7435","5519"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Oxfordshire","Local authority","E10000025","Boys"," 10-11","69","%","3724","2575"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Oxfordshire","Local authority","E10000025","Girls"," 10-11","79","%","3711","2944"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Oxfordshire","Local authority","E10000025","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Peterborough","Local authority","E06000031","All"," 10-11","64","%","3007","1915"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Peterborough","Local authority","E06000031","Boys"," 10-11","57","%","1571","901"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Peterborough","Local authority","E06000031","Girls"," 10-11","71","%","1436","1014"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Peterborough","Local authority","E06000031","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Plymouth","Local authority","E06000026","All"," 10-11","73","%","2952","2148"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Plymouth","Local authority","E06000026","Boys"," 10-11","68","%","1511","1023"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Plymouth","Local authority","E06000026","Girls"," 10-11","78","%","1441","1125"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Plymouth","Local authority","E06000026","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Portsmouth","Local authority","E06000044","All"," 10-11","67","%","2222","1482"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Portsmouth","Local authority","E06000044","Boys"," 10-11","60","%","1120","677"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Portsmouth","Local authority","E06000044","Girls"," 10-11","73","%","1102","805"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Portsmouth","Local authority","E06000044","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Reading","Local authority","E06000038","All"," 10-11","72","%","1886","1352"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Reading","Local authority","E06000038","Boys"," 10-11","68","%","970","656"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Reading","Local authority","E06000038","Girls"," 10-11","76","%","916","696"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Reading","Local authority","E06000038","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Redbridge","Local authority","E09000026","All"," 10-11","79","%","4081","3208"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Redbridge","Local authority","E09000026","Boys"," 10-11","74","%","2063","1517"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Redbridge","Local authority","E09000026","Girls"," 10-11","84","%","2018","1691"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Redbridge","Local authority","E09000026","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Redcar and Cleveland","Local authority","E06000003","All"," 10-11","78","%","1637","1276"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Redcar and Cleveland","Local authority","E06000003","Boys"," 10-11","75","%","845","631"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Redcar and Cleveland","Local authority","E06000003","Girls"," 10-11","81","%","792","645"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Redcar and Cleveland","Local authority","E06000003","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Richmond upon Thames","Local authority","E09000027","All"," 10-11","88","%","2314","2036"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Richmond upon Thames","Local authority","E09000027","Boys"," 10-11","87","%","1190","1032"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Richmond upon Thames","Local authority","E09000027","Girls"," 10-11","89","%","1124","1004"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Richmond upon Thames","Local authority","E09000027","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Rochdale","Local authority","E08000005","All"," 10-11","69","%","3012","2069"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Rochdale","Local authority","E08000005","Boys"," 10-11","64","%","1566","998"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Rochdale","Local authority","E08000005","Girls"," 10-11","74","%","1445","1071"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Rochdale","Local authority","E08000005","Other"," 10-11","0","%","1","0"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Rotherham","Local authority","E08000018","All"," 10-11","66","%","3391","2241"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Rotherham","Local authority","E08000018","Boys"," 10-11","62","%","1775","1100"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Rotherham","Local authority","E08000018","Girls"," 10-11","71","%","1616","1141"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Rotherham","Local authority","E08000018","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Rutland","Local authority","E06000017","All"," 10-11","77","%","396","306"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Rutland","Local authority","E06000017","Boys"," 10-11","73","%","200","146"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Rutland","Local authority","E06000017","Girls"," 10-11","82","%","196","160"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Rutland","Local authority","E06000017","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Salford","Local authority","E08000006","All"," 10-11","73","%","2979","2171"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Salford","Local authority","E08000006","Boys"," 10-11","69","%","1530","1062"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Salford","Local authority","E08000006","Girls"," 10-11","77","%","1449","1109"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Salford","Local authority","E08000006","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Sandwell","Local authority","E08000028","All"," 10-11","71","%","4757","3354"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Sandwell","Local authority","E08000028","Boys"," 10-11","65","%","2393","1564"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Sandwell","Local authority","E08000028","Girls"," 10-11","76","%","2364","1790"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Sandwell","Local authority","E08000028","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Sefton","Local authority","E08000014","All"," 10-11","73","%","2942","2160"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Sefton","Local authority","E08000014","Boys"," 10-11","69","%","1508","1045"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Sefton","Local authority","E08000014","Girls"," 10-11","78","%","1434","1115"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Sefton","Local authority","E08000014","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Sheffield","Local authority","E08000019","All"," 10-11","71","%","6315","4488"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Sheffield","Local authority","E08000019","Boys"," 10-11","66","%","3256","2157"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Sheffield","Local authority","E08000019","Girls"," 10-11","76","%","3059","2331"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Sheffield","Local authority","E08000019","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Shropshire","Local authority","E06000051","All"," 10-11","75","%","3071","2308"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Shropshire","Local authority","E06000051","Boys"," 10-11","71","%","1519","1075"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Shropshire","Local authority","E06000051","Girls"," 10-11","79","%","1552","1233"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Shropshire","Local authority","E06000051","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Slough","Local authority","E06000039","All"," 10-11","76","%","2361","1787"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Slough","Local authority","E06000039","Boys"," 10-11","71","%","1184","836"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Slough","Local authority","E06000039","Girls"," 10-11","81","%","1177","951"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Slough","Local authority","E06000039","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Solihull","Local authority","E08000029","All"," 10-11","78","%","2630","2041"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Solihull","Local authority","E08000029","Boys"," 10-11","73","%","1357","990"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Solihull","Local authority","E08000029","Girls"," 10-11","83","%","1273","1051"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Solihull","Local authority","E08000029","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Somerset","Local authority","E10000027","All"," 10-11","71","%","5892","4162"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Somerset","Local authority","E10000027","Boys"," 10-11","66","%","2982","1962"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Somerset","Local authority","E10000027","Girls"," 10-11","76","%","2910","2200"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Somerset","Local authority","E10000027","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","South Gloucestershire","Local authority","E06000025","All"," 10-11","74","%","3303","2460"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","South Gloucestershire","Local authority","E06000025","Boys"," 10-11","70","%","1687","1174"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","South Gloucestershire","Local authority","E06000025","Girls"," 10-11","80","%","1616","1286"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","South Gloucestershire","Local authority","E06000025","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","South Tyneside","Local authority","E08000023","All"," 10-11","75","%","1669","1249"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","South Tyneside","Local authority","E08000023","Boys"," 10-11","71","%","812","575"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","South Tyneside","Local authority","E08000023","Girls"," 10-11","79","%","857","674"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","South Tyneside","Local authority","E08000023","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Southampton","Local authority","E06000045","All"," 10-11","71","%","2816","2006"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Southampton","Local authority","E06000045","Boys"," 10-11","67","%","1463","986"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Southampton","Local authority","E06000045","Girls"," 10-11","75","%","1353","1020"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Southampton","Local authority","E06000045","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Southend-on-Sea","Local authority","E06000033","All"," 10-11","76","%","2206","1671"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Southend-on-Sea","Local authority","E06000033","Boys"," 10-11","71","%","1143","812"
"Percentage of pupils reaching the expected standard in key stage 2 reading","All","DfE 6+1","2018-2019","Academic Year","Southend-on-Sea","Local authority","E06000033","Girls"," 10-11","81","%","1063","859"
