"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","County Durham","Local authority","E06000047","All","6-7","76","%","91","69"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","County Durham","Local authority","E06000047","Boys","6-7","71","%","48","34"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","County Durham","Local authority","E06000047","Girls","6-7","81","%","43","35"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","County Durham","Local authority","E06000047","All","6-7","60","%","30","18"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","County Durham","Local authority","E06000047","Boys","6-7","56","%","16","9"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","County Durham","Local authority","E06000047","Girls","6-7","64","%","14","9"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","County Durham","Local authority","E06000047","All","6-7","72","%","5486","3942"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","County Durham","Local authority","E06000047","Boys","6-7","65","%","2877","1871"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","County Durham","Local authority","E06000047","Girls","6-7","79","%","2609","2071"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Coventry","Local authority","E08000026","All","6-7","65","%","4672","3039"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Coventry","Local authority","E08000026","Boys","6-7","58","%","2401","1395"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Coventry","Local authority","E08000026","Girls","6-7","72","%","2271","1644"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","All","6-7","73","%","980","716"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","Boys","6-7","68","%","508","344"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","Girls","6-7","79","%","472","372"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","All","6-7","66","%","525","347"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","Boys","6-7","59","%","278","165"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","Girls","6-7","74","%","247","182"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","All","6-7","84","%","25","21"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","Boys","6-7","80","%","15","12"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","Girls","6-7","90","%","10","9"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","All","6-7","62","%","339","209"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","Boys","6-7","52","%","168","87"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","Girls","6-7","71","%","171","122"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","All","6-7","59","%","83","49"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","Boys","6-7","53","%","38","20"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","Girls","6-7","64","%","45","29"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","All","6-7","63","%","2649","1673"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","Boys","6-7","56","%","1356","755"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","Girls","6-7","71","%","1293","918"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Croydon","Local authority","E09000008","All","6-7","72","%","4874","3533"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Croydon","Local authority","E09000008","Boys","6-7","67","%","2439","1629"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Croydon","Local authority","E09000008","Girls","6-7","78","%","2435","1904"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","All","6-7","79","%","854","673"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","Boys","6-7","74","%","437","324"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","Girls","6-7","84","%","417","349"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","All","6-7","74","%","1242","921"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","Boys","6-7","69","%","587","403"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","Girls","6-7","79","%","655","518"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","All","6-7","86","%","29","25"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","Boys","6-7","73","%","15","11"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","Girls","6-7","100","%","14","14"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","All","6-7","74","%","745","551"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","Boys","6-7","69","%","366","253"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","Girls","6-7","79","%","379","298"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","All","6-7","72","%","96","69"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","Boys","6-7","63","%","49","31"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","Girls","6-7","81","%","47","38"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","All","6-7","69","%","1804","1239"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","Boys","6-7","63","%","931","584"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","Girls","6-7","75","%","873","655"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Cumbria","Local authority","E10000006","All","6-7","68","%","5057","3462"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Cumbria","Local authority","E10000006","Boys","6-7","61","%","2538","1545"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Cumbria","Local authority","E10000006","Girls","6-7","76","%","2519","1917"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","All","6-7","72","%","29","21"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","Boys","6-7","63","%","16","10"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","Girls","6-7","85","%","13","11"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","All","6-7","67","%","6","4"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","Boys","6-7","50","%","4","2"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","Girls","6-7","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","All","6-7","71","%","7","5"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","Boys","6-7","0","%","2","0"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","Girls","6-7","100","%","5","5"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","All","6-7","79","%","84","66"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","Boys","6-7","69","%","36","25"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","Girls","6-7","85","%","48","41"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","All","6-7","65","%","17","11"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","Boys","6-7","44","%","9","4"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","Girls","6-7","88","%","8","7"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","All","6-7","68","%","4840","3315"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","Boys","6-7","61","%","2434","1485"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","Girls","6-7","76","%","2406","1830"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Darlington","Local authority","E06000005","All","6-7","68","%","1327","904"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Darlington","Local authority","E06000005","Boys","6-7","60","%","661","399"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Darlington","Local authority","E06000005","Girls","6-7","76","%","666","505"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","All","6-7","66","%","44","29"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","Boys","6-7","58","%","26","15"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","Girls","6-7","78","%","18","14"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","All","6-7","91","%","11","10"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","Boys","6-7","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","Girls","6-7","100","%","6","6"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","All","6-7","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","Boys","6-7","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","Girls","6-7","100","%","1","1"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","All","6-7","82","%","33","27"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","Boys","6-7","62","%","13","8"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","Girls","6-7","95","%","20","19"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","All","6-7","55","%","11","6"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","Boys","6-7","50","%","6","3"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","Girls","6-7","60","%","5","3"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","All","6-7","68","%","1214","820"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","Boys","6-7","60","%","603","362"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","Girls","6-7","75","%","611","458"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Derby","Local authority","E06000015","All","6-7","66","%","3561","2368"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Derby","Local authority","E06000015","Boys","6-7","61","%","1807","1097"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Derby","Local authority","E06000015","Girls","6-7","72","%","1754","1271"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Derby","Local authority","E06000015","All","6-7","74","%","664","490"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Derby","Local authority","E06000015","Boys","6-7","68","%","337","230"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Derby","Local authority","E06000015","Girls","6-7","80","%","327","260"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Derby","Local authority","E06000015","All","6-7","74","%","148","110"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Derby","Local authority","E06000015","Boys","6-7","63","%","73","46"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Derby","Local authority","E06000015","Girls","6-7","85","%","75","64"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Derby","Local authority","E06000015","All","6-7","74","%","19","14"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Derby","Local authority","E06000015","Boys","6-7","77","%","13","10"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Derby","Local authority","E06000015","Girls","6-7","67","%","6","4"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Derby","Local authority","E06000015","All","6-7","64","%","282","180"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Derby","Local authority","E06000015","Boys","6-7","55","%","142","78"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Derby","Local authority","E06000015","Girls","6-7","73","%","140","102"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Derby","Local authority","E06000015","All","6-7","58","%","79","46"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Derby","Local authority","E06000015","Boys","6-7","53","%","40","21"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Derby","Local authority","E06000015","Girls","6-7","64","%","39","25"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Derby","Local authority","E06000015","All","6-7","65","%","2290","1493"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Derby","Local authority","E06000015","Boys","6-7","59","%","1167","693"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Derby","Local authority","E06000015","Girls","6-7","71","%","1123","800"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","All","6-7","69","%","8702","5992"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","Boys","6-7","62","%","4431","2754"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","Girls","6-7","76","%","4271","3238"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","All","6-7","65","%","80","52"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","Boys","6-7","54","%","39","21"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","Girls","6-7","76","%","41","31"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","All","6-7","79","%","29","23"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","Boys","6-7","79","%","19","15"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","Girls","6-7","80","%","10","8"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","All","6-7","71","%","28","20"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","Boys","6-7","73","%","11","8"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","Girls","6-7","71","%","17","12"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","All","6-7","78","%","255","199"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","Boys","6-7","69","%","140","96"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","Girls","6-7","90","%","115","103"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","All","6-7","69","%","29","20"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","Boys","6-7","67","%","15","10"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","Girls","6-7","71","%","14","10"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","All","6-7","69","%","8159","5616"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","Boys","6-7","62","%","4148","2573"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","Girls","6-7","76","%","4011","3043"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Devon","Local authority","E10000008","All","6-7","68","%","8235","5612"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Devon","Local authority","E10000008","Boys","6-7","61","%","4249","2593"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Devon","Local authority","E10000008","Girls","6-7","76","%","3986","3019"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Devon","Local authority","E10000008","All","6-7","67","%","48","32"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Devon","Local authority","E10000008","Boys","6-7","70","%","27","19"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Devon","Local authority","E10000008","Girls","6-7","62","%","21","13"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Devon","Local authority","E10000008","All","6-7","80","%","20","16"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Devon","Local authority","E10000008","Boys","6-7","78","%","9","7"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Devon","Local authority","E10000008","Girls","6-7","82","%","11","9"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Devon","Local authority","E10000008","All","6-7","75","%","16","12"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Devon","Local authority","E10000008","Boys","6-7","50","%","6","3"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Devon","Local authority","E10000008","Girls","6-7","90","%","10","9"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Devon","Local authority","E10000008","All","6-7","76","%","186","141"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Devon","Local authority","E10000008","Boys","6-7","71","%","99","70"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Devon","Local authority","E10000008","Girls","6-7","82","%","87","71"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Devon","Local authority","E10000008","All","6-7","55","%","60","33"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Devon","Local authority","E10000008","Boys","6-7","47","%","32","15"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Other","ONS 2011 5+1","2018-2019","Academic Year","Devon","Local authority","E10000008","Girls","6-7","64","%","28","18"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Devon","Local authority","E10000008","All","6-7","68","%","7822","5331"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Devon","Local authority","E10000008","Boys","6-7","61","%","4030","2457"
"Percentage of pupils reaching the expected standard in key stage 1 writing","White","ONS 2011 5+1","2018-2019","Academic Year","Devon","Local authority","E10000008","Girls","6-7","76","%","3792","2874"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Doncaster","Local authority","E08000017","All","6-7","68","%","3746","2536"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Doncaster","Local authority","E08000017","Boys","6-7","61","%","1903","1161"
"Percentage of pupils reaching the expected standard in key stage 1 writing","All","All","2018-2019","Academic Year","Doncaster","Local authority","E08000017","Girls","6-7","75","%","1843","1375"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Doncaster","Local authority","E08000017","All","6-7","68","%","132","90"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Doncaster","Local authority","E08000017","Boys","6-7","63","%","65","41"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2018-2019","Academic Year","Doncaster","Local authority","E08000017","Girls","6-7","73","%","67","49"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Doncaster","Local authority","E08000017","All","6-7","70","%","44","31"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Doncaster","Local authority","E08000017","Boys","6-7","59","%","22","13"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Black","ONS 2011 5+1","2018-2019","Academic Year","Doncaster","Local authority","E08000017","Girls","6-7","82","%","22","18"
