"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bolton","Local authority","E08000001","All","73","%","904","658"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bolton","Local authority","E08000001","Boys","66","%","435","288"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bolton","Local authority","E08000001","Girls","79","%","469","370"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bournemouth","Local authority","E06000028","All","86","%","69","59"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bournemouth","Local authority","E06000028","Boys","82","%","33","27"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bournemouth","Local authority","E06000028","Girls","89","%","36","32"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bracknell Forest","Local authority","E06000036","All","83","%","72","60"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bracknell Forest","Local authority","E06000036","Boys","78","%","41","32"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bracknell Forest","Local authority","E06000036","Girls","90","%","31","28"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bradford","Local authority","E08000032","All","70","%","3221","2257"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bradford","Local authority","E08000032","Boys","63","%","1636","1027"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bradford","Local authority","E08000032","Girls","78","%","1585","1230"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Brent","Local authority","E09000005","All","75","%","1101","829"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Brent","Local authority","E09000005","Boys","69","%","607","419"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Brent","Local authority","E09000005","Girls","83","%","494","410"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Brighton and Hove","Local authority","E06000043","All","63","%","94","59"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Brighton and Hove","Local authority","E06000043","Boys","62","%","53","33"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Brighton and Hove","Local authority","E06000043","Girls","63","%","41","26"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bristol, City of","Local authority","E06000023","All","70","%","379","265"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bristol, City of","Local authority","E06000023","Boys","68","%","192","130"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bristol, City of","Local authority","E06000023","Girls","72","%","187","135"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bromley","Local authority","E09000006","All","85","%","253","215"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bromley","Local authority","E09000006","Boys","81","%","121","98"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bromley","Local authority","E09000006","Girls","89","%","132","117"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Buckinghamshire","Local authority","E10000002","All","71","%","1016","721"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Buckinghamshire","Local authority","E10000002","Boys","67","%","509","340"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Buckinghamshire","Local authority","E10000002","Girls","75","%","507","381"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bury","Local authority","E08000002","All","66","%","349","230"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bury","Local authority","E08000002","Boys","63","%","188","118"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Bury","Local authority","E08000002","Girls","70","%","161","112"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Calderdale","Local authority","E08000033","All","63","%","455","286"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Calderdale","Local authority","E08000033","Boys","57","%","230","132"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Calderdale","Local authority","E08000033","Girls","68","%","225","154"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Cambridgeshire","Local authority","E10000003","All","77","%","295","228"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Cambridgeshire","Local authority","E10000003","Boys","74","%","156","115"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Cambridgeshire","Local authority","E10000003","Girls","81","%","139","113"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Camden","Local authority","E09000007","All","75","%","334","249"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Camden","Local authority","E09000007","Boys","67","%","145","97"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Camden","Local authority","E09000007","Girls","80","%","189","152"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Central Bedfordshire","Local authority","E06000056","All","76","%","96","73"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Central Bedfordshire","Local authority","E06000056","Boys","69","%","54","37"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Central Bedfordshire","Local authority","E06000056","Girls","86","%","42","36"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Cheshire East","Local authority","E06000049","All","79","%","80","63"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Cheshire East","Local authority","E06000049","Boys","78","%","41","32"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Cheshire East","Local authority","E06000049","Girls","79","%","39","31"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Cheshire West and Chester","Local authority","E06000050","All","76","%","74","56"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Cheshire West and Chester","Local authority","E06000050","Boys","69","%","35","24"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Cheshire West and Chester","Local authority","E06000050","Girls","82","%","39","32"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","City of London","Local authority","E09000001","All","!","%","!","!"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","City of London","Local authority","E09000001","Boys","!","%","!","!"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","City of London","Local authority","E09000001","Girls","!","%","!","!"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Cornwall","Local authority","E06000052","All","72","%","18","13"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Cornwall","Local authority","E06000052","Boys","56","%","9","5"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Cornwall","Local authority","E06000052","Girls","89","%","9","8"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","County Durham","Local authority","E06000047","All","73","%","44","32"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","County Durham","Local authority","E06000047","Boys","67","%","21","14"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","County Durham","Local authority","E06000047","Girls","78","%","23","18"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Coventry","Local authority","E08000026","All","73","%","920","672"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Coventry","Local authority","E08000026","Boys","65","%","483","316"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Coventry","Local authority","E08000026","Girls","81","%","437","356"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Croydon","Local authority","E09000008","All","77","%","779","596"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Croydon","Local authority","E09000008","Boys","72","%","400","287"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Croydon","Local authority","E09000008","Girls","82","%","379","309"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Cumbria","Local authority","E10000006","All","83","%","30","25"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Cumbria","Local authority","E10000006","Boys","92","%","13","12"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Cumbria","Local authority","E10000006","Girls","76","%","17","13"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Darlington","Local authority","E06000005","All","80","%","46","37"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Darlington","Local authority","E06000005","Boys","78","%","27","21"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Darlington","Local authority","E06000005","Girls","84","%","19","16"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Derby","Local authority","E06000015","All","70","%","615","431"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Derby","Local authority","E06000015","Boys","64","%","320","205"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Derby","Local authority","E06000015","Girls","77","%","295","226"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Derbyshire","Local authority","E10000007","All","80","%","89","71"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Derbyshire","Local authority","E10000007","Boys","70","%","44","31"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Derbyshire","Local authority","E10000007","Girls","89","%","45","40"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Devon","Local authority","E10000008","All","73","%","64","47"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Devon","Local authority","E10000008","Boys","59","%","39","23"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Devon","Local authority","E10000008","Girls","96","%","25","24"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Doncaster","Local authority","E08000017","All","71","%","109","77"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Doncaster","Local authority","E08000017","Boys","67","%","54","36"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Doncaster","Local authority","E08000017","Girls","75","%","55","41"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Dorset","Local authority","E10000009","All","80","%","40","32"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Dorset","Local authority","E10000009","Boys","73","%","22","16"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Dorset","Local authority","E10000009","Girls","89","%","18","16"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Dudley","Local authority","E08000027","All","66","%","422","277"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Dudley","Local authority","E08000027","Boys","57","%","223","128"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Dudley","Local authority","E08000027","Girls","75","%","199","149"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Ealing","Local authority","E09000009","All","74","%","1256","928"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Ealing","Local authority","E09000009","Boys","69","%","660","455"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Ealing","Local authority","E09000009","Girls","79","%","596","473"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","East Riding of Yorkshire","Local authority","E06000011","All","81","%","21","17"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","East Riding of Yorkshire","Local authority","E06000011","Boys","75","%","8","6"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","East Riding of Yorkshire","Local authority","E06000011","Girls","85","%","13","11"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","East Sussex","Local authority","E10000011","All","80","%","123","98"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","East Sussex","Local authority","E10000011","Boys","77","%","56","43"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","East Sussex","Local authority","E10000011","Girls","82","%","67","55"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Enfield","Local authority","E09000010","All","78","%","338","264"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Enfield","Local authority","E09000010","Boys","77","%","171","131"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Enfield","Local authority","E09000010","Girls","80","%","167","133"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Essex","Local authority","E10000012","All","83","%","421","351"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Essex","Local authority","E10000012","Boys","81","%","208","168"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Essex","Local authority","E10000012","Girls","86","%","213","183"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Gateshead","Local authority","E08000037","All","89","%","45","40"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Gateshead","Local authority","E08000037","Boys","86","%","22","19"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Gateshead","Local authority","E08000037","Girls","91","%","23","21"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Gloucestershire","Local authority","E10000013","All","74","%","170","125"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Gloucestershire","Local authority","E10000013","Boys","66","%","91","60"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Gloucestershire","Local authority","E10000013","Girls","82","%","79","65"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Greenwich","Local authority","E09000011","All","83","%","354","295"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Greenwich","Local authority","E09000011","Boys","78","%","174","136"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Greenwich","Local authority","E09000011","Girls","88","%","180","159"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hackney","Local authority","E09000012","All","83","%","292","241"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hackney","Local authority","E09000012","Boys","80","%","157","125"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hackney","Local authority","E09000012","Girls","86","%","135","116"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Halton","Local authority","E06000006","All","50","%","2","1"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Halton","Local authority","E06000006","Boys","50","%","2","1"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hammersmith and Fulham","Local authority","E09000013","All","79","%","110","87"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hammersmith and Fulham","Local authority","E09000013","Boys","70","%","54","38"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hammersmith and Fulham","Local authority","E09000013","Girls","88","%","56","49"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hampshire","Local authority","E10000014","All","82","%","546","446"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hampshire","Local authority","E10000014","Boys","78","%","286","223"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hampshire","Local authority","E10000014","Girls","86","%","260","223"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Haringey","Local authority","E09000014","All","81","%","159","129"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Haringey","Local authority","E09000014","Boys","78","%","82","64"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Haringey","Local authority","E09000014","Girls","84","%","77","65"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Harrow","Local authority","E09000015","All","81","%","1556","1257"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Harrow","Local authority","E09000015","Boys","77","%","807","620"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Harrow","Local authority","E09000015","Girls","85","%","749","637"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hartlepool","Local authority","E06000001","All","79","%","28","22"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hartlepool","Local authority","E06000001","Boys","70","%","10","7"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hartlepool","Local authority","E06000001","Girls","83","%","18","15"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Havering","Local authority","E09000016","All","84","%","260","218"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Havering","Local authority","E09000016","Boys","80","%","149","119"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Havering","Local authority","E09000016","Girls","89","%","111","99"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Herefordshire, County of","Local authority","E06000019","All","80","%","20","16"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Herefordshire, County of","Local authority","E06000019","Boys","78","%","9","7"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Herefordshire, County of","Local authority","E06000019","Girls","82","%","11","9"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hertfordshire","Local authority","E10000015","All","79","%","1181","929"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hertfordshire","Local authority","E10000015","Boys","73","%","584","429"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hertfordshire","Local authority","E10000015","Girls","84","%","597","500"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hillingdon","Local authority","E09000017","All","78","%","1245","974"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hillingdon","Local authority","E09000017","Boys","72","%","632","457"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hillingdon","Local authority","E09000017","Girls","84","%","613","517"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hounslow","Local authority","E09000018","All","82","%","1131","931"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hounslow","Local authority","E09000018","Boys","79","%","603","475"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Hounslow","Local authority","E09000018","Girls","86","%","528","456"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Isle of Wight","Local authority","E06000046","All","100","%","9","9"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Isle of Wight","Local authority","E06000046","Boys","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Isle of Wight","Local authority","E06000046","Girls","100","%","6","6"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Islington","Local authority","E09000019","All","78","%","143","112"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Islington","Local authority","E09000019","Boys","69","%","72","50"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Islington","Local authority","E09000019","Girls","87","%","71","62"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Kensington and Chelsea","Local authority","E09000020","All","85","%","40","34"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Kensington and Chelsea","Local authority","E09000020","Boys","80","%","20","16"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Kensington and Chelsea","Local authority","E09000020","Girls","90","%","20","18"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Kent","Local authority","E10000016","All","83","%","672","556"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Kent","Local authority","E10000016","Boys","77","%","370","284"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Kent","Local authority","E10000016","Girls","90","%","302","272"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Kingston upon Hull, City of","Local authority","E06000010","All","81","%","43","35"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Kingston upon Hull, City of","Local authority","E06000010","Boys","95","%","20","19"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Kingston upon Hull, City of","Local authority","E06000010","Girls","70","%","23","16"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Kingston upon Thames","Local authority","E09000021","All","75","%","282","211"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Kingston upon Thames","Local authority","E09000021","Boys","67","%","130","87"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Kingston upon Thames","Local authority","E09000021","Girls","82","%","152","124"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Kirklees","Local authority","E08000034","All","70","%","1465","1028"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Kirklees","Local authority","E08000034","Boys","62","%","742","462"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Kirklees","Local authority","E08000034","Girls","78","%","723","566"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Knowsley","Local authority","E08000011","All","78","%","23","18"
"Percentage of pupils reaching the expected standard in key stage 1 writing","Asian","ONS 2011 5+1","2017-18","Academic Year","Knowsley","Local authority","E08000011","Boys","78","%","9","7"
