"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","FSM","Value","Value_type","Denominator","Numerator"
"Average scaled score in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","105","N/A","390425","41151203"
"Average scaled score in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","105","N/A","232802","24465527"
"Average scaled score in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","101","N/A","34515","3502439"
"Average scaled score in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","106","N/A","198287","20963088"
"Average scaled score in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","104","N/A","226806","23687614"
"Average scaled score in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","101","N/A","34668","3499499"
"Average scaled score in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","105","N/A","192138","20188115"
"Average scaled score in key stage 2 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","105","N/A","413849","43340004"
"Average scaled score in key stage 2 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","101","N/A","64285","6506380"
"Average scaled score in key stage 2 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","105","N/A","349564","36833624"
"Average scaled score in key stage 2 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","105","N/A","209572","22013677"
"Average scaled score in key stage 2 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","101","N/A","32034","3250555"
"Average scaled score in key stage 2 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","106","N/A","177538","18763122"
"Average scaled score in key stage 2 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","104","N/A","204277","21326327"
"Average scaled score in key stage 2 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","101","N/A","32251","3255825"
"Average scaled score in key stage 2 maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","105","N/A","172026","18070502"
"Average scaled score in key stage 2 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","96","N/A","1956","188526"
"Average scaled score in key stage 2 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","95","N/A","751","71487"
"Average scaled score in key stage 2 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","97","N/A","1205","117039"
"Average scaled score in key stage 2 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","97","N/A","994","95963"
"Average scaled score in key stage 2 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","96","N/A","380","36293"
"Average scaled score in key stage 2 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","97","N/A","614","59670"
"Average scaled score in key stage 2 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","96","N/A","962","92563"
"Average scaled score in key stage 2 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","95","N/A","371","35194"
"Average scaled score in key stage 2 maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","97","N/A","591","57369"
"Average scaled score in key stage 2 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","106","N/A","1648","174739"
"Average scaled score in key stage 2 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","101","N/A","275","27846"
"Average scaled score in key stage 2 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","107","N/A","1373","146893"
"Average scaled score in key stage 2 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","107","N/A","834","88823"
"Average scaled score in key stage 2 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","101","N/A","138","13984"
"Average scaled score in key stage 2 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","108","N/A","696","74839"
"Average scaled score in key stage 2 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","106","N/A","814","85916"
"Average scaled score in key stage 2 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","101","N/A","137","13862"
"Average scaled score in key stage 2 maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","106","N/A","677","72054"
"Average scaled score in key stage 2 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","98","N/A","401","39253"
"Average scaled score in key stage 2 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","97","N/A","274","26627"
"Average scaled score in key stage 2 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","99","N/A","127","12626"
"Average scaled score in key stage 2 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","98","N/A","194","19026"
"Average scaled score in key stage 2 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","97","N/A","130","12653"
"Average scaled score in key stage 2 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","100","N/A","64","6373"
"Average scaled score in key stage 2 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","98","N/A","207","20227"
"Average scaled score in key stage 2 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","97","N/A","144","13974"
"Average scaled score in key stage 2 maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","99","N/A","63","6253"
"Average scaled score in key stage 2 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","106","N/A","41754","4410619"
"Average scaled score in key stage 2 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","103","N/A","3598","369598"
"Average scaled score in key stage 2 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","106","N/A","38156","4041021"
"Average scaled score in key stage 2 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","106","N/A","21208","2248038"
"Average scaled score in key stage 2 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","103","N/A","1833","188954"
"Average scaled score in key stage 2 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","106","N/A","19375","2059084"
"Average scaled score in key stage 2 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","105","N/A","20546","2162581"
"Average scaled score in key stage 2 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","102","N/A","1765","180644"
"Average scaled score in key stage 2 maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","106","N/A","18781","1981937"
"Percentage of pupils reaching the key stage 2 expected standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","79","%","644723","507327"
"Percentage of pupils reaching the key stage 2 expected standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","63","%","108972","69091"
"Percentage of pupils reaching the key stage 2 expected standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","82","%","535751","438236"
"Percentage of pupils reaching the key stage 2 expected standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","78","%","328996","257092"
"Percentage of pupils reaching the key stage 2 expected standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","62","%","55809","34721"
"Percentage of pupils reaching the key stage 2 expected standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","81","%","273187","222371"
"Percentage of pupils reaching the key stage 2 expected standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","79","%","315722","250234"
"Percentage of pupils reaching the key stage 2 expected standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","65","%","53163","34370"
"Percentage of pupils reaching the key stage 2 expected standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","82","%","262559","215864"
"Percentage of pupils reaching the key stage 2 expected standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Other"," 10-11","All","20","%","5","1"
"Percentage of pupils reaching the key stage 2 expected standard in maths","All","All","2018-2019","Academic Year","England","Country","E92000001","Other"," 10-11","Non-FSM","20","%","5","1"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","84","%","71503","59898"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","75","%","10957","8242"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","85","%","60546","51656"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","84","%","36535","30512"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","75","%","5633","4220"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","85","%","30902","26292"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","84","%","34968","29386"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","76","%","5324","4022"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","86","%","29644","25364"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","87","%","12143","10513"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","76","%","1752","1333"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","88","%","10391","9180"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","87","%","6193","5362"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","76","%","908","693"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","88","%","5285","4669"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","87","%","5950","5151"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","76","%","844","640"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","88","%","5106","4511"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","84","%","11067","9294"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","80","%","2466","1976"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","85","%","8601","7318"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","83","%","5665","4723"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","79","%","1265","1000"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","85","%","4400","3723"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","85","%","5402","4571"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","81","%","1201","976"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","86","%","4201","3595"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","78","%","38611","30095"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","71","%","10053","7102"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","81","%","28558","22993"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","76","%","19318","14607"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","67","%","5142","3455"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","79","%","14176","11152"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","80","%","19293","15488"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","74","%","4911","3647"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","82","%","14382","11841"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","81","%","26208","21190"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","75","%","6443","4815"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","83","%","19765","16375"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","79","%","13108","10358"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","72","%","3312","2383"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","81","%","9796","7975"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","83","%","13100","10832"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","78","%","3131","2432"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","84","%","9969","8400"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","70","%","7152","5006"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","62","%","2221","1370"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","74","%","4931","3636"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","67","%","3517","2339"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","57","%","1127","645"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","71","%","2390","1694"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","73","%","3635","2667"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","66","%","1094","725"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","76","%","2541","1942"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","74","%","5251","3899"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","66","%","1389","917"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","77","%","3862","2982"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","71","%","2693","1910"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","61","%","703","427"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","75","%","1990","1483"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","78","%","2558","1989"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","71","%","686","490"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","80","%","1872","1499"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","94","%","2847","2682"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","93","%","200","185"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","94","%","2647","2497"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","93","%","1419","1326"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","90","%","100","90"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","94","%","1319","1236"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","95","%","1428","1356"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","95","%","100","95"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","95","%","1328","1261"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","89","%","19315","17243"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","78","%","1250","980"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","90","%","18065","16263"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","89","%","9846","8719"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","79","%","625","492"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","89","%","9221","8227"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","90","%","9469","8524"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","78","%","625","488"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","91","%","8844","8036"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","79","%","38352","30148"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","65","%","9111","5944"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","83","%","29241","24204"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","78","%","19336","14994"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","63","%","4631","2937"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","82","%","14705","12057"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","80","%","19016","15154"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","67","%","4480","3007"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","84","%","14536","12147"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","80","%","13903","11142"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","66","%","2938","1948"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","84","%","10965","9194"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","80","%","7040","5610"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","65","%","1460","953"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","83","%","5580","4657"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","81","%","6863","5532"
"Percentage of pupils reaching the key stage 2 expected standard in maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","67","%","1478","995"
