"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Cambridgeshire","Local authority","E10000003","Girls"," 10-11","68","%","3393","2293"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Camden","Local authority","E09000007","Girls"," 10-11","78","%","761","592"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Central Bedfordshire","Local authority","E06000056","Girls"," 10-11","66","%","1682","1114"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Cheshire East","Local authority","E06000049","Girls"," 10-11","71","%","2036","1450"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Cheshire West and Chester","Local authority","E06000050","Girls"," 10-11","69","%","1962","1353"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","City of London","Local authority","E09000001","Girls"," 10-11","92","%","12","11"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Cornwall","Local authority","E06000052","Girls"," 10-11","66","%","2846","1870"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","County Durham","Local authority","E06000047","Girls"," 10-11","70","%","2854","1997"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","Girls"," 10-11","68","%","2166","1468"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","Girls"," 10-11","73","%","2328","1692"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","Girls"," 10-11","70","%","2503","1745"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","Girls"," 10-11","73","%","634","463"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Derby","Local authority","E06000015","Girls"," 10-11","65","%","1616","1049"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Derbyshire","Local authority","E10000007","Girls"," 10-11","70","%","4243","2964"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Devon","Local authority","E10000008","Girls"," 10-11","67","%","3849","2593"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Doncaster","Local authority","E08000017","Girls"," 10-11","66","%","1848","1222"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Dorset","Local authority","E06000059","Girls"," 10-11","66","%","1943","1291"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Dudley","Local authority","E08000027","Girls"," 10-11","65","%","1841","1191"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Ealing","Local authority","E09000009","Girls"," 10-11","76","%","2126","1606"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","East Riding of Yorkshire","Local authority","E06000011","Girls"," 10-11","70","%","1819","1269"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","East Sussex","Local authority","E10000011","Girls"," 10-11","66","%","2677","1766"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Enfield","Local authority","E09000010","Girls"," 10-11","72","%","2265","1624"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Essex","Local authority","E10000012","Girls"," 10-11","71","%","8091","5785"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Gateshead","Local authority","E08000037","Girls"," 10-11","73","%","1016","742"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Gloucestershire","Local authority","E10000013","Girls"," 10-11","70","%","3408","2380"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Greenwich","Local authority","E09000011","Girls"," 10-11","78","%","1632","1276"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Hackney","Local authority","E09000012","Girls"," 10-11","70","%","1285","903"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Halton","Local authority","E06000006","Girls"," 10-11","65","%","789","513"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Hammersmith and Fulham","Local authority","E09000013","Girls"," 10-11","79","%","661","520"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Hampshire","Local authority","E10000014","Girls"," 10-11","72","%","7306","5244"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Haringey","Local authority","E09000014","Girls"," 10-11","71","%","1543","1091"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Harrow","Local authority","E09000015","Girls"," 10-11","75","%","1446","1091"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Hartlepool","Local authority","E06000001","Girls"," 10-11","70","%","578","404"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Havering","Local authority","E09000016","Girls"," 10-11","76","%","1490","1137"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Herefordshire, County of","Local authority","E06000019","Girls"," 10-11","72","%","905","654"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Hertfordshire","Local authority","E10000015","Girls"," 10-11","72","%","6952","5025"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Hillingdon","Local authority","E09000017","Girls"," 10-11","74","%","1942","1438"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Hounslow","Local authority","E09000018","Girls"," 10-11","75","%","1653","1237"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Isle of Wight","Local authority","E06000046","Girls"," 10-11","65","%","605","396"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Isles of Scilly","Local authority","E06000053","Girls"," 10-11","33","%","9","3"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Islington","Local authority","E09000019","Girls"," 10-11","77","%","956","734"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Kensington and Chelsea","Local authority","E09000020","Girls"," 10-11","83","%","477","398"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Kent","Local authority","E10000016","Girls"," 10-11","72","%","8847","6386"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Kingston upon Hull, City of","Local authority","E06000010","Girls"," 10-11","74","%","1552","1145"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Kingston upon Thames","Local authority","E09000021","Girls"," 10-11","74","%","947","698"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Kirklees","Local authority","E08000034","Girls"," 10-11","68","%","2757","1872"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Knowsley","Local authority","E08000011","Girls"," 10-11","67","%","901","602"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Lambeth","Local authority","E09000022","Girls"," 10-11","74","%","1484","1101"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Lancashire","Local authority","E10000017","Girls"," 10-11","68","%","6856","4691"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Leeds","Local authority","E08000035","Girls"," 10-11","67","%","4568","3044"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Leicester","Local authority","E06000016","Girls"," 10-11","68","%","2272","1547"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Leicestershire","Local authority","E10000018","Girls"," 10-11","71","%","3713","2626"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Lewisham","Local authority","E09000023","Girls"," 10-11","73","%","1780","1300"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Lincolnshire","Local authority","E10000019","Girls"," 10-11","67","%","3999","2660"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Liverpool","Local authority","E08000012","Girls"," 10-11","67","%","2597","1737"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Luton","Local authority","E06000032","Girls"," 10-11","64","%","1575","1004"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Manchester","Local authority","E08000003","Girls"," 10-11","68","%","3324","2253"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Medway","Local authority","E06000035","Girls"," 10-11","70","%","1647","1145"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Merton","Local authority","E09000024","Girls"," 10-11","74","%","1137","844"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Middlesbrough","Local authority","E06000002","Girls"," 10-11","72","%","902","646"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Milton Keynes","Local authority","E06000042","Girls"," 10-11","72","%","1827","1314"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Newcastle upon Tyne","Local authority","E08000021","Girls"," 10-11","72","%","1444","1045"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Newham","Local authority","E09000025","Girls"," 10-11","80","%","2358","1895"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Norfolk","Local authority","E10000020","Girls"," 10-11","64","%","4501","2900"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","North East Lincolnshire","Local authority","E06000012","Girls"," 10-11","69","%","919","636"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","North Lincolnshire","Local authority","E06000013","Girls"," 10-11","70","%","956","667"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","North Somerset","Local authority","E06000024","Girls"," 10-11","71","%","1126","795"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","North Tyneside","Local authority","E08000022","Girls"," 10-11","72","%","1201","868"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","North Yorkshire","Local authority","E10000023","Girls"," 10-11","69","%","3079","2119"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Northamptonshire","Local authority","E10000021","Girls"," 10-11","65","%","4600","2996"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Northumberland","Local authority","E06000057","Girls"," 10-11","70","%","1759","1240"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Nottingham","Local authority","E06000018","Girls"," 10-11","69","%","1764","1223"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Nottinghamshire","Local authority","E10000024","Girls"," 10-11","69","%","4587","3181"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Oldham","Local authority","E08000004","Girls"," 10-11","67","%","1702","1143"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Oxfordshire","Local authority","E10000025","Girls"," 10-11","70","%","3711","2609"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Peterborough","Local authority","E06000031","Girls"," 10-11","62","%","1436","896"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Plymouth","Local authority","E06000026","Girls"," 10-11","70","%","1441","1012"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Portsmouth","Local authority","E06000044","Girls"," 10-11","64","%","1102","703"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Reading","Local authority","E06000038","Girls"," 10-11","66","%","916","608"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Redbridge","Local authority","E09000026","Girls"," 10-11","78","%","2018","1582"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Redcar and Cleveland","Local authority","E06000003","Girls"," 10-11","75","%","792","597"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Richmond upon Thames","Local authority","E09000027","Girls"," 10-11","83","%","1124","935"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Rochdale","Local authority","E08000005","Girls"," 10-11","66","%","1445","951"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Rotherham","Local authority","E08000018","Girls"," 10-11","64","%","1615","1029"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Rutland","Local authority","E06000017","Girls"," 10-11","71","%","196","139"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Salford","Local authority","E08000006","Girls"," 10-11","69","%","1449","1002"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Sandwell","Local authority","E08000028","Girls"," 10-11","68","%","2364","1602"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Sefton","Local authority","E08000014","Girls"," 10-11","68","%","1432","979"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Sheffield","Local authority","E08000019","Girls"," 10-11","69","%","3057","2112"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Shropshire","Local authority","E06000051","Girls"," 10-11","70","%","1552","1083"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Slough","Local authority","E06000039","Girls"," 10-11","74","%","1177","873"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Solihull","Local authority","E08000029","Girls"," 10-11","74","%","1273","938"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Somerset","Local authority","E10000027","Girls"," 10-11","66","%","2908","1922"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","South Gloucestershire","Local authority","E06000025","Girls"," 10-11","72","%","1616","1166"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","South Tyneside","Local authority","E08000023","Girls"," 10-11","71","%","857","611"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Southampton","Local authority","E06000045","Girls"," 10-11","67","%","1352","909"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Southend-on-Sea","Local authority","E06000033","Girls"," 10-11","73","%","1063","777"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Southwark","Local authority","E09000028","Girls"," 10-11","72","%","1665","1205"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","St. Helens","Local authority","E08000013","Girls"," 10-11","70","%","1087","761"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Staffordshire","Local authority","E10000028","Girls"," 10-11","71","%","4795","3403"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Stockport","Local authority","E08000007","Girls"," 10-11","71","%","1679","1196"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Stockton-on-Tees","Local authority","E06000004","Girls"," 10-11","75","%","1288","967"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Stoke-on-Trent","Local authority","E06000021","Girls"," 10-11","65","%","1654","1077"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Suffolk","Local authority","E10000029","Girls"," 10-11","67","%","3930","2622"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Sunderland","Local authority","E08000024","Girls"," 10-11","71","%","1604","1140"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Surrey","Local authority","E10000030","Girls"," 10-11","75","%","6051","4512"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Sutton","Local authority","E09000029","Girls"," 10-11","76","%","1172","891"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Swindon","Local authority","E06000030","Girls"," 10-11","67","%","1468","980"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Tameside","Local authority","E08000008","Girls"," 10-11","69","%","1421","979"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Telford and Wrekin","Local authority","E06000020","Girls"," 10-11","68","%","1134","776"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Thurrock","Local authority","E06000034","Girls"," 10-11","75","%","1184","886"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Torbay","Local authority","E06000027","Girls"," 10-11","72","%","710","512"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Tower Hamlets","Local authority","E09000030","Girls"," 10-11","79","%","1641","1294"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Trafford","Local authority","E08000009","Girls"," 10-11","81","%","1471","1195"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Wakefield","Local authority","E08000036","Girls"," 10-11","69","%","1999","1375"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Walsall","Local authority","E08000030","Girls"," 10-11","67","%","1842","1232"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Waltham Forest","Local authority","E09000031","Girls"," 10-11","77","%","1656","1269"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Wandsworth","Local authority","E09000032","Girls"," 10-11","76","%","1196","911"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Warrington","Local authority","E06000007","Girls"," 10-11","78","%","1304","1014"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Warwickshire","Local authority","E10000031","Girls"," 10-11","70","%","3125","2200"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","West Berkshire","Local authority","E06000037","Girls"," 10-11","69","%","919","635"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","West Sussex","Local authority","E10000032","Girls"," 10-11","68","%","4475","3024"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Westminster","Local authority","E09000033","Girls"," 10-11","75","%","675","507"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Wigan","Local authority","E08000010","Girls"," 10-11","74","%","1814","1350"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Wiltshire","Local authority","E06000054","Girls"," 10-11","68","%","2677","1819"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Windsor and Maidenhead","Local authority","E06000040","Girls"," 10-11","76","%","774","587"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Wirral","Local authority","E08000015","Girls"," 10-11","64","%","1889","1211"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Wokingham","Local authority","E06000041","Girls"," 10-11","77","%","1019","782"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Wolverhampton","Local authority","E08000031","Girls"," 10-11","70","%","1609","1119"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Worcestershire","Local authority","E10000034","Girls"," 10-11","69","%","2971","2048"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","York","Local authority","E06000014","Girls"," 10-11","72","%","951","687"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Barking and Dagenham","Local authority","E09000002","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Barnet","Local authority","E09000003","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Barnsley","Local authority","E08000016","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Bath and North East Somerset","Local authority","E06000022","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Bedford","Local authority","E06000055","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Bexley","Local authority","E09000004","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Birmingham","Local authority","E08000025","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Blackburn with Darwen","Local authority","E06000008","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Blackpool","Local authority","E06000009","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Bolton","Local authority","E08000001","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Bournemouth, Christchurch and Poole","Local authority","E06000058","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Bracknell Forest","Local authority","E06000036","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 reading, writing and maths","All","ONS 2011 5+1","2018-2019","Academic Year","Brent","Local authority","E09000005","Other"," 10-11","N/A","%","N/A","N/A"
