"Low income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Asian","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","29","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Indian","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","19","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Pakistani","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","42","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","41","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Chinese","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","32","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Asian Other","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","23","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Black ","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","24","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Other","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","25","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","All","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","21","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","White","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","19","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","White British","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","18","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","White Other","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","28","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Mixed","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","38","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Asian","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","39","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Indian","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","25","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Pakistani","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","48","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","57","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Chinese","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","46","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Asian Other","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","42","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Black ","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","39","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Other","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","40","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","All","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","16","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","15","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","15","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White Other","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","16","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Mixed","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","23","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","29","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Indian","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","20","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Pakistani","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","44","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","42","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Chinese","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","26","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian Other","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","23","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Black ","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","24","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","28","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","All","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","21","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","19","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","19","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White Other","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","28","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Mixed","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","40","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","39","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Indian","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","27","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Pakistani","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","52","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","53","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Chinese","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","40","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian Other","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","41","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Black ","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","39","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","42","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","All","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","17","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","15","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","15","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White Other","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","15","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Mixed","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","22","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","32","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Indian","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","23","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Pakistani","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","45","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","51","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Chinese","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","21","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian Other","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","22","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Black ","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","29","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Other","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","29","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","All","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","22","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","20","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","19","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White Other","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","27","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Mixed","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","36","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","41","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Indian","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","30","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Pakistani","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","52","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","63","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Chinese","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","31","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian Other","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","41","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Black ","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","42","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Other","ONS 5+2","United Kingdom","In low income","All","All/Children/Working-Age Adults/Pensioners","42","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","All","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","21","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","White","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","18","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","17","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","White Other","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","23","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Mixed","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","28","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Asian","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","32","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Indian","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","17","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Pakistani","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","45","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","41","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Chinese","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","32","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Asian Other","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","27","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Black ","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","29","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","33","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","All","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","30","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","White","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","26","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","25","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","White Other","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","36","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Mixed","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","49","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Asian","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","45","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Indian","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","27","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Pakistani","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","53","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","67","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Chinese","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","34","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Asian Other","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","50","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Black ","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","47","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","50","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","20","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","White","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","18","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","17","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","White Other","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","23","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Mixed","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","33","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Asian","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","32","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Indian","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","17","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Pakistani","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","47","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","41","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Chinese","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","31","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Asian Other","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","24","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Black ","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","30","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income Before Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Other","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","36","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","30","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","White","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","26","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","25","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","White Other","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","36","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Mixed","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","47","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
"Low income After Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Asian","ONS 5+2","United Kingdom","In low income","Children","All/Children/Working-Age Adults/Pensioners","43","NA","NA","Estimated as 3-year averages so denominators and numerators can not be supplied","",""
