"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Measure_type","Value","Value_type","Note"
"Net income AHC, £ per week","2010/11; 2011/12; 2012/13","3-Year average","White Other","ONS 5+2","Median","256","£",""
"Net income AHC, £ per week","2010/11; 2011/12; 2012/13","3-Year average","Mixed","ONS 5+2","Median","..","£","Value not available due to small sample size"
"Net income AHC, £ per week","2010/11; 2011/12; 2012/13","3-Year average","Black","ONS 5+2","Median","230","£",""
"Net income AHC, £ per week","2010/11; 2011/12; 2012/13","3-Year average","Asian","ONS 5+2","Median","245","£",""
"Net income AHC, £ per week","2010/11; 2011/12; 2012/13","3-Year average","Other","ONS 5+2","Median","259","£",""
"Total Population Figures","2010/11; 2011/12; 2012/13","3-Year average","All","ONS 5+2","Count","  8,700,000 ","",""
"Total Population Figures","2010/11; 2011/12; 2012/13","3-Year average","White All","ONS 5+2","Count","  8,300,000 ","",""
"Total Population Figures","2010/11; 2011/12; 2012/13","3-Year average","White British","ONS 5+2","Count","  8,000,000 ","",""
"Total Population Figures","2010/11; 2011/12; 2012/13","3-Year average","White Other","ONS 5+2","Count","  200,000 ","",""
"Total Population Figures","2010/11; 2011/12; 2012/13","3-Year average","Mixed","ONS 5+2","Count"," -","","Less than 50,000 in the UK population"
"Total Population Figures","2010/11; 2011/12; 2012/13","3-Year average","Black","ONS 5+2","Count","  100,000 ","",""
"Total Population Figures","2010/11; 2011/12; 2012/13","3-Year average","Asian","ONS 5+2","Count","  200,000 ","",""
"Total Population Figures","2010/11; 2011/12; 2012/13","3-Year average","Other","ONS 5+2","Count","  100,000 ","",""
"Sample Sizes","2010/11; 2011/12; 2012/13","3-Year sum","All","ONS 5+2","Count","  23,443 ","",""
"Sample Sizes","2010/11; 2011/12; 2012/13","3-Year sum","White All","ONS 5+2","Count","  22,663 ","",""
"Sample Sizes","2010/11; 2011/12; 2012/13","3-Year sum","White British","ONS 5+2","Count","  22,114 ","",""
"Sample Sizes","2010/11; 2011/12; 2012/13","3-Year sum","White Other","ONS 5+2","Count","  549 ","",""
"Sample Sizes","2010/11; 2011/12; 2012/13","3-Year sum","Mixed","ONS 5+2","Count","  41 ","",""
"Sample Sizes","2010/11; 2011/12; 2012/13","3-Year sum","Black","ONS 5+2","Count","  213 ","",""
"Sample Sizes","2010/11; 2011/12; 2012/13","3-Year sum","Asian","ONS 5+2","Count","  416 ","",""
"Sample Sizes","2010/11; 2011/12; 2012/13","3-Year sum","Other","ONS 5+2","Count","  110 ","",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Benefit Income of which State Pension","97","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Benefit Income of which Income-related benefits","28","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Benefit Income of which Disability benefits","22","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Occupational pension income","62","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Personal pension income","18","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Investment income","64","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Earnings income","18","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Other income","46","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Benefit Income of which State Pension","98","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Benefit Income of which Income-related benefits","27","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Benefit Income of which Disability benefits","22","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Occupational pension income","63","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Personal pension income","18","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Investment income","65","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Earnings income","18","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Other income","46","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","98","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","27","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","22","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Occupational pension income","63","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Personal pension income","18","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Investment income","65","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Earnings income","18","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Other income","46","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Benefit Income of which State Pension","84","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Benefit Income of which Income-related benefits","37","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Benefit Income of which Disability benefits","19","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Occupational pension income","42","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Personal pension income","14","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Investment income","56","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Earnings income","20","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Other income","45","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","All benefit income (including State Pension)","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Benefit Income of which State Pension","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Benefit Income of which Income-related benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Benefit Income of which Disability benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Occupational pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Personal pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Investment income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Earnings income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Benefit Income of which State Pension","87","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Benefit Income of which Income-related benefits","47","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Benefit Income of which Disability benefits","25","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Occupational pension income","45","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Personal pension income","11","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Investment income","27","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Earnings income","16","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Other income","46","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Benefit Income of which State Pension","85","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Benefit Income of which Income-related benefits","41","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Benefit Income of which Disability benefits","26","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Occupational pension income","34","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Personal pension income","10","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Investment income","42","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Earnings income","21","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Other income","41","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","All benefit income (including State Pension)","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Benefit Income of which State Pension","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Benefit Income of which Income-related benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Benefit Income of which Disability benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Occupational pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Personal pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Investment income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Earnings income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Gross income","533","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Benefit income","230","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Benefit Income of which State Pension","178","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Benefit Income of which Income-related benefits","25","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Benefit Income of which Disability benefits","19","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Occupational pension income","147","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Personal pension income","21","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Investment income","39","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Earnings income","92","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Other income","4","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Gross income","536","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Benefit income","230","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Benefit Income of which State Pension","180","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Benefit Income of which Income-related benefits","24","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Benefit Income of which Disability benefits","19","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Occupational pension income","149","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Personal pension income","21","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Investment income","40","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Earnings income","91","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Other income","4","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Gross income","537","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Benefit income","231","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","181","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","24","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","19","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Occupational pension income","150","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Personal pension income","22","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Investment income","39","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Earnings income","91","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Other income","4","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Gross income","501","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Benefit income","213","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Benefit Income of which State Pension","150","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Benefit Income of which Income-related benefits","40","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Benefit Income of which Disability benefits","16","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Occupational pension income","105","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Personal pension income","19","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Investment income","53","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Earnings income","105","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Other income","6","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Gross income","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Benefit income","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Benefit Income of which State Pension","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Benefit Income of which Income-related benefits","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Benefit Income of which Disability benefits","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Occupational pension income","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Personal pension income","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Investment income","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Earnings income","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Other income","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Gross income","386","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Benefit income","230","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Benefit Income of which State Pension","138","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Benefit Income of which Income-related benefits","65","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Benefit Income of which Disability benefits","20","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Occupational pension income","70","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Personal pension income","7","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Investment income","6","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Earnings income","69","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Other income","4","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Gross income","486","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Benefit income","214","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Benefit Income of which State Pension","129","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Benefit Income of which Income-related benefits","51","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Benefit Income of which Disability benefits","23","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Occupational pension income","97","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Personal pension income","14","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Investment income","43","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Earnings income","114","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Other income","4","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Gross income","579","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Benefit income","213","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Benefit Income of which State Pension","136","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Benefit Income of which Income-related benefits","48","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Benefit Income of which Disability benefits","12","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Occupational pension income","155","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Personal pension income","41","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Investment income","48","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Earnings income","119","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Other income","3","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Mean","444","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Mean","446","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Mean","447","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Mean","413","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Mean","..","£","Value not available due to small sample size"
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Mean","339","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Mean","399","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Mean","467","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Median","349","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Median","351","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Median","353","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Median","301","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Median","..","£","Value not available due to small sample size"
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Median","286","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Median","286","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Median","291","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Mean","410","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Mean","413","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Mean","414","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Mean","371","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Mean","..","£","Value not available due to small sample size"
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Mean","282","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Mean","357","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Mean","419","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Median","313","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Median","316","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Median","318","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Median","247","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Median","..","£","Value not available due to small sample size"
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Median","241","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Median","255","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Median","245","£",""
"Total Population Figures","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Count","  8,700,000 ","",""
"Total Population Figures","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Count","  8,300,000 ","",""
"Total Population Figures","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Count","  8,100,000 ","",""
"Total Population Figures","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Count","  200,000 ","",""
"Total Population Figures","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Count"," -","","Less than 50,000 in the UK population"
"Total Population Figures","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Count","  100,000 ","",""
"Total Population Figures","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Count","  200,000 ","",""
"Total Population Figures","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Count"," -","","Less than 50,000 in the UK population"
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","All","ONS 5+2","Count","  21,452 ","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","White All","ONS 5+2","Count","  20,721 ","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","White British","ONS 5+2","Count","  20,275 ","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","White Other","ONS 5+2","Count","  446 ","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","Mixed","ONS 5+2","Count","  43 ","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","Black","ONS 5+2","Count","  211 ","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","Asian","ONS 5+2","Count","  388 ","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","Other","ONS 5+2","Count","  89 ","",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","All benefit income (including State Pension)","100","%",""
