"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","FSM","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","50","%","561","281"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","53","%","4124","2195"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","60","%","4528","2695"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","61","%","519","314"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","59","%","4009","2381"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","75","%","490459","367142"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","58","%","75554","43454"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","78","%","414905","323688"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","71","%","251265","178126"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","53","%","38785","20382"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","74","%","212480","157744"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","79","%","239194","189016"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","63","%","36769","23072"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","82","%","202425","165944"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","76","%","437845","331139"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","58","%","70589","40898"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","79","%","367256","290241"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","72","%","224357","160787"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","53","%","36220","19185"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","75","%","188137","141602"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","80","%","213488","170352"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","63","%","34369","21713"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","83","%","179119","148639"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","30","%","2529","759"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","27","%","829","224"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","31","%","1700","535"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","28","%","1306","367"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","25","%","444","109"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","30","%","862","258"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","32","%","1223","392"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","30","%","385","115"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","33","%","838","277"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","80","%","1578","1259"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","56","%","241","134"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","84","%","1337","1125"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","76","%","780","591"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","51","%","118","60"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","80","%","662","531"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","84","%","798","668"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","60","%","123","74"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","88","%","675","594"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","35","%","682","239"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","31","%","411","128"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","41","%","271","111"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","27","%","335","92"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","24","%","214","51"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","34","%","121","41"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","42","%","347","147"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","39","%","197","77"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","47","%","150","70"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","71","%","47825","33746"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","59","%","3484","2070"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","71","%","44341","31676"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","67","%","24487","16289"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","55","%","1789","977"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","67","%","22698","15312"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","75","%","23338","17457"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","64","%","1695","1093"
"Percentage of pupils reaching the expected standard in key stage 1 reading","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","76","%","21643","16364"
"Percentage of pupils reaching the higher standard in key stage 1 reading","All","All","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","25","%","666393","166849"
"Percentage of pupils reaching the higher standard in key stage 1 reading","All","All","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","13","%","107158","13958"
"Percentage of pupils reaching the higher standard in key stage 1 reading","All","All","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","27","%","559235","152891"
"Percentage of pupils reaching the higher standard in key stage 1 reading","All","All","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","11","%","55056","5897"
"Percentage of pupils reaching the higher standard in key stage 1 reading","All","All","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","24","%","286157","67983"
"Percentage of pupils reaching the higher standard in key stage 1 reading","All","All","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","22","%","341213","73880"
"Percentage of pupils reaching the higher standard in key stage 1 reading","All","All","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","15","%","52102","8061"
"Percentage of pupils reaching the higher standard in key stage 1 reading","All","All","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","31","%","273078","84908"
"Percentage of pupils reaching the higher standard in key stage 1 reading","All","All","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","29","%","325180","92969"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","25","%","73121","17931"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","16","%","9320","1523"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","26","%","63801","16408"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","14","%","4792","660"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","22","%","32586","7168"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","21","%","37378","7828"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","19","%","4528","863"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","30","%","31215","9240"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","28","%","35743","10103"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","26","%","11959","3070"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","17","%","1591","277"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","27","%","10368","2793"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","14","%","864","123"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","23","%","5323","1227"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","22","%","6187","1350"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","21","%","727","154"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","31","%","5045","1566"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Asian Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","30","%","5772","1720"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","24","%","10849","2577"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","19","%","2045","383"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","25","%","8804","2194"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","17","%","1053","178"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","21","%","4502","951"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","20","%","5555","1129"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","21","%","992","205"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","29","%","4302","1243"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Bangladeshi","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","27","%","5294","1448"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","22","%","34906","7684"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","17","%","8712","1524"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","24","%","26194","6160"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","14","%","4491","647"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","19","%","13228","2539"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","18","%","17719","3186"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","21","%","4221","877"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","28","%","12966","3621"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","26","%","17187","4498"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","23","%","23752","5560"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","19","%","5560","1078"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","25","%","18192","4482"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","16","%","2855","459"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","20","%","9255","1874"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","19","%","12110","2333"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","23","%","2705","619"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","29","%","8937","2608"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","28","%","11642","3227"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","18","%","6083","1065"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","13","%","1918","240"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","20","%","4165","825"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","10","%","975","93"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","15","%","2094","324"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","14","%","3069","417"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","16","%","943","147"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","24","%","2071","501"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","21","%","3014","648"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","21","%","5071","1059"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","17","%","1234","206"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","22","%","3837","853"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","14","%","661","95"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","18","%","1879","341"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","17","%","2540","436"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","19","%","573","111"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","26","%","1958","512"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","25","%","2531","623"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Chinese","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","37","%","3327","1239"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","27","%","241","66"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","38","%","3086","1173"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","23","%","116","27"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","34","%","1593","545"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Chinese","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","33","%","1709","572"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","31","%","125","39"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","42","%","1493","628"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Chinese","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","41","%","1618","667"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","32","%","21443","6884"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","19","%","990","190"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","33","%","20453","6694"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","14","%","541","75"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","28","%","10515","2993"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","28","%","11056","3068"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","26","%","449","115"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","37","%","9938","3701"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","37","%","10387","3816"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","27","%","42695","11690"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","16","%","9340","1478"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","Non-FSM","31","%","33355","10212"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","FSM","13","%","4799","607"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","Non-FSM","27","%","17097","4673"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys","6-7","All","24","%","21896","5280"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","FSM","19","%","4541","871"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","Non-FSM","34","%","16258","5539"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls","6-7","All","31","%","20799","6410"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","All","28","%","15821","4494"
"Percentage of pupils reaching the higher standard in key stage 1 reading","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All","6-7","FSM","17","%","3045","505"
