"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Sandwell","Local authority","E08000028","All","6-7","75","%","1493","1114"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Sandwell","Local authority","E08000028","Boys","6-7","70","%","773","544"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Sandwell","Local authority","E08000028","Girls","6-7","79","%","720","570"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Sefton","Local authority","E08000014","All","6-7","67","%","36","24"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Sefton","Local authority","E08000014","Boys","6-7","58","%","19","11"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Sefton","Local authority","E08000014","Girls","6-7","76","%","17","13"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Sheffield","Local authority","E08000019","All","6-7","70","%","810","568"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Sheffield","Local authority","E08000019","Boys","6-7","64","%","426","271"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Sheffield","Local authority","E08000019","Girls","6-7","77","%","384","297"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Shropshire","Local authority","E06000051","All","6-7","58","%","40","23"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Shropshire","Local authority","E06000051","Boys","6-7","45","%","20","9"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Shropshire","Local authority","E06000051","Girls","6-7","70","%","20","14"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Slough","Local authority","E06000039","All","6-7","80","%","1216","970"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Slough","Local authority","E06000039","Boys","6-7","76","%","616","470"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Slough","Local authority","E06000039","Girls","6-7","83","%","600","500"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Solihull","Local authority","E08000029","All","6-7","82","%","367","302"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Solihull","Local authority","E08000029","Boys","6-7","77","%","189","146"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Solihull","Local authority","E08000029","Girls","6-7","88","%","178","156"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Somerset","Local authority","E10000027","All","6-7","77","%","75","58"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Somerset","Local authority","E10000027","Boys","6-7","76","%","49","37"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Somerset","Local authority","E10000027","Girls","6-7","81","%","26","21"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","South Gloucestershire","Local authority","E06000025","All","6-7","89","%","119","106"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","South Gloucestershire","Local authority","E06000025","Boys","6-7","88","%","64","56"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","South Gloucestershire","Local authority","E06000025","Girls","6-7","91","%","55","50"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","South Tyneside","Local authority","E08000023","All","6-7","74","%","47","35"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","South Tyneside","Local authority","E08000023","Boys","6-7","59","%","22","13"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","South Tyneside","Local authority","E08000023","Girls","6-7","88","%","25","22"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Southampton","Local authority","E06000045","All","6-7","74","%","418","311"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Southampton","Local authority","E06000045","Boys","6-7","71","%","231","164"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Southampton","Local authority","E06000045","Girls","6-7","79","%","187","147"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Southend-on-Sea","Local authority","E06000033","All","6-7","74","%","133","99"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Southend-on-Sea","Local authority","E06000033","Boys","6-7","72","%","68","49"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Southend-on-Sea","Local authority","E06000033","Girls","6-7","77","%","65","50"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Southwark","Local authority","E09000028","All","6-7","77","%","177","136"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Southwark","Local authority","E09000028","Boys","6-7","72","%","87","63"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Southwark","Local authority","E09000028","Girls","6-7","81","%","90","73"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","St. Helens","Local authority","E08000013","All","6-7","65","%","26","17"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","St. Helens","Local authority","E08000013","Boys","6-7","64","%","14","9"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","St. Helens","Local authority","E08000013","Girls","6-7","67","%","12","8"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Staffordshire","Local authority","E10000028","All","6-7","80","%","461","370"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Staffordshire","Local authority","E10000028","Boys","6-7","77","%","244","188"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Staffordshire","Local authority","E10000028","Girls","6-7","84","%","217","182"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Stockport","Local authority","E08000007","All","6-7","74","%","274","203"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Stockport","Local authority","E08000007","Boys","6-7","74","%","141","105"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Stockport","Local authority","E08000007","Girls","6-7","74","%","133","98"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Stockton-on-Tees","Local authority","E06000004","All","6-7","83","%","125","104"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Stockton-on-Tees","Local authority","E06000004","Boys","6-7","81","%","63","51"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Stockton-on-Tees","Local authority","E06000004","Girls","6-7","85","%","62","53"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Stoke-on-Trent","Local authority","E06000021","All","6-7","74","%","518","384"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Stoke-on-Trent","Local authority","E06000021","Boys","6-7","67","%","255","171"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Stoke-on-Trent","Local authority","E06000021","Girls","6-7","81","%","263","213"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Suffolk","Local authority","E10000029","All","6-7","79","%","168","132"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Suffolk","Local authority","E10000029","Boys","6-7","72","%","87","63"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Suffolk","Local authority","E10000029","Girls","6-7","85","%","81","69"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Sunderland","Local authority","E08000024","All","6-7","70","%","135","94"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Sunderland","Local authority","E08000024","Boys","6-7","67","%","63","42"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Sunderland","Local authority","E08000024","Girls","6-7","72","%","72","52"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Surrey","Local authority","E10000030","All","6-7","81","%","949","767"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Surrey","Local authority","E10000030","Boys","6-7","78","%","521","404"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Surrey","Local authority","E10000030","Girls","6-7","85","%","428","363"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Sutton","Local authority","E09000029","All","6-7","87","%","465","403"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Sutton","Local authority","E09000029","Boys","6-7","84","%","245","206"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Sutton","Local authority","E09000029","Girls","6-7","90","%","220","197"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Swindon","Local authority","E06000030","All","6-7","77","%","392","302"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Swindon","Local authority","E06000030","Boys","6-7","71","%","214","153"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Swindon","Local authority","E06000030","Girls","6-7","84","%","178","149"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Tameside","Local authority","E08000008","All","6-7","70","%","320","224"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Tameside","Local authority","E08000008","Boys","6-7","68","%","164","112"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Tameside","Local authority","E08000008","Girls","6-7","72","%","156","112"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Telford and Wrekin","Local authority","E06000020","All","6-7","67","%","158","106"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Telford and Wrekin","Local authority","E06000020","Boys","6-7","62","%","89","55"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Telford and Wrekin","Local authority","E06000020","Girls","6-7","74","%","69","51"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Thurrock","Local authority","E06000034","All","6-7","83","%","164","136"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Thurrock","Local authority","E06000034","Boys","6-7","78","%","92","72"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Thurrock","Local authority","E06000034","Girls","6-7","89","%","72","64"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Torbay","Local authority","E06000027","All","6-7","91","%","23","21"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Torbay","Local authority","E06000027","Boys","6-7","80","%","10","8"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Torbay","Local authority","E06000027","Girls","6-7","100","%","13","13"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Tower Hamlets","Local authority","E09000030","All","6-7","76","%","2240","1713"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Tower Hamlets","Local authority","E09000030","Boys","6-7","73","%","1183","860"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Tower Hamlets","Local authority","E09000030","Girls","6-7","81","%","1057","853"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Trafford","Local authority","E08000009","All","6-7","78","%","441","345"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Trafford","Local authority","E08000009","Boys","6-7","74","%","211","157"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Trafford","Local authority","E08000009","Girls","6-7","82","%","230","188"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wakefield","Local authority","E08000036","All","6-7","69","%","177","123"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wakefield","Local authority","E08000036","Boys","6-7","60","%","82","49"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wakefield","Local authority","E08000036","Girls","6-7","78","%","95","74"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Walsall","Local authority","E08000030","All","6-7","78","%","889","693"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Walsall","Local authority","E08000030","Boys","6-7","75","%","461","345"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Walsall","Local authority","E08000030","Girls","6-7","81","%","428","348"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Waltham Forest","Local authority","E09000031","All","6-7","80","%","886","713"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Waltham Forest","Local authority","E09000031","Boys","6-7","77","%","480","371"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Waltham Forest","Local authority","E09000031","Girls","6-7","84","%","406","342"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wandsworth","Local authority","E09000032","All","6-7","76","%","448","341"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wandsworth","Local authority","E09000032","Boys","6-7","72","%","232","168"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wandsworth","Local authority","E09000032","Girls","6-7","80","%","216","173"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Warrington","Local authority","E06000007","All","6-7","81","%","99","80"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Warrington","Local authority","E06000007","Boys","6-7","77","%","47","36"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Warrington","Local authority","E06000007","Girls","6-7","85","%","52","44"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Warwickshire","Local authority","E10000031","All","6-7","81","%","399","322"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Warwickshire","Local authority","E10000031","Boys","6-7","76","%","199","151"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Warwickshire","Local authority","E10000031","Girls","6-7","86","%","200","171"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","West Berkshire","Local authority","E06000037","All","6-7","77","%","84","65"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","West Berkshire","Local authority","E06000037","Boys","6-7","73","%","44","32"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","West Berkshire","Local authority","E06000037","Girls","6-7","83","%","40","33"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","West Sussex","Local authority","E10000032","All","6-7","77","%","478","368"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","West Sussex","Local authority","E10000032","Boys","6-7","71","%","255","182"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","West Sussex","Local authority","E10000032","Girls","6-7","83","%","223","186"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Westminster","Local authority","E09000033","All","6-7","81","%","205","166"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Westminster","Local authority","E09000033","Boys","6-7","77","%","99","76"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Westminster","Local authority","E09000033","Girls","6-7","85","%","106","90"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wigan","Local authority","E08000010","All","6-7","78","%","54","42"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wigan","Local authority","E08000010","Boys","6-7","76","%","25","19"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wigan","Local authority","E08000010","Girls","6-7","79","%","29","23"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wiltshire","Local authority","E06000054","All","6-7","69","%","67","46"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wiltshire","Local authority","E06000054","Boys","6-7","68","%","37","25"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wiltshire","Local authority","E06000054","Girls","6-7","70","%","30","21"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Windsor and Maidenhead","Local authority","E06000040","All","6-7","77","%","280","215"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Windsor and Maidenhead","Local authority","E06000040","Boys","6-7","74","%","152","112"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Windsor and Maidenhead","Local authority","E06000040","Girls","6-7","80","%","128","103"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wirral","Local authority","E08000015","All","6-7","78","%","76","59"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wirral","Local authority","E08000015","Boys","6-7","68","%","38","26"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wirral","Local authority","E08000015","Girls","6-7","87","%","38","33"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wokingham","Local authority","E06000041","All","6-7","85","%","335","286"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wokingham","Local authority","E06000041","Boys","6-7","81","%","154","124"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wokingham","Local authority","E06000041","Girls","6-7","90","%","181","162"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wolverhampton","Local authority","E08000031","All","6-7","81","%","842","681"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wolverhampton","Local authority","E08000031","Boys","6-7","77","%","436","335"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Wolverhampton","Local authority","E08000031","Girls","6-7","85","%","406","346"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Worcestershire","Local authority","E10000034","All","6-7","74","%","254","188"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Worcestershire","Local authority","E10000034","Boys","6-7","67","%","131","88"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","Worcestershire","Local authority","E10000034","Girls","6-7","81","%","123","100"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","York","Local authority","E06000014","All","6-7","80","%","54","43"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","York","Local authority","E06000014","Boys","6-7","81","%","26","21"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Asian","ONS 2011 5+1","2018-2019","Academic Year","York","Local authority","E06000014","Girls","6-7","79","%","28","22"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Barking and Dagenham","Local authority","E09000002","All","6-7","79","%","923","733"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Barking and Dagenham","Local authority","E09000002","Boys","6-7","73","%","483","352"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Barking and Dagenham","Local authority","E09000002","Girls","6-7","87","%","440","381"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Barnet","Local authority","E09000003","All","6-7","78","%","444","345"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Barnet","Local authority","E09000003","Boys","6-7","73","%","211","155"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Barnet","Local authority","E09000003","Girls","6-7","82","%","233","190"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Barnsley","Local authority","E08000016","All","6-7","71","%","21","15"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Barnsley","Local authority","E08000016","Boys","6-7","64","%","11","7"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Barnsley","Local authority","E08000016","Girls","6-7","80","%","10","8"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Bath and North East Somerset","Local authority","E06000022","All","6-7","80","%","10","8"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Bath and North East Somerset","Local authority","E06000022","Boys","6-7","100","%","4","4"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Bath and North East Somerset","Local authority","E06000022","Girls","6-7","67","%","6","4"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Bedford","Local authority","E06000055","All","6-7","70","%","104","73"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Bedford","Local authority","E06000055","Boys","6-7","60","%","60","36"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Bedford","Local authority","E06000055","Girls","6-7","84","%","44","37"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Bexley","Local authority","E09000004","All","6-7","86","%","512","439"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Bexley","Local authority","E09000004","Boys","6-7","82","%","267","218"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Bexley","Local authority","E09000004","Girls","6-7","90","%","245","221"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Birmingham","Local authority","E08000025","All","6-7","73","%","1976","1449"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Birmingham","Local authority","E08000025","Boys","6-7","67","%","1026","690"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Birmingham","Local authority","E08000025","Girls","6-7","80","%","950","759"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Blackburn with Darwen","Local authority","E06000008","All","6-7","71","%","24","17"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Blackburn with Darwen","Local authority","E06000008","Boys","6-7","69","%","13","9"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Blackburn with Darwen","Local authority","E06000008","Girls","6-7","73","%","11","8"
"Percentage of pupils reaching the expected standard in key stage 1 reading","Black","ONS 2011 5+1","2018-2019","Academic Year","Blackpool","Local authority","E06000009","All","6-7","55","%","11","6"
