"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Measure_type","Value","Value_type","Note"
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Mean","447","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Median","333","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Median","336","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Median","337","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Median","288","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Median","..","£","Value not available due to small sample size"
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Median","274","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Median","274","£",""
"Net income BHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Median","278","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Mean","391","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Mean","394","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Mean","395","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Mean","354","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Mean","..","£","Value not available due to small sample size"
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Mean","269","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Mean","341","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Mean","400","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Median","299","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Median","302","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Median","303","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Median","236","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Median","..","£","Value not available due to small sample size"
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Median","230","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Median","243","£",""
"Net income AHC, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Median","234","£",""
"Total Population Figures","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Count","8,700,000","",""
"Total Population Figures","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Count","8,300,000","",""
"Total Population Figures","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Count","8,100,000","",""
"Total Population Figures","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Count","200,000","",""
"Total Population Figures","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Count"," - ","","Less than 50,000 in the UK population"
"Total Population Figures","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Count","100,000","",""
"Total Population Figures","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Count","200,000","",""
"Total Population Figures","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Count"," - ","","Less than 50,000 in the UK population"
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","All","ONS 5+2","Count","21,452","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","White All","ONS 5+2","Count","20,722","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","White British","ONS 5+2","Count","20,275","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","White Other","ONS 5+2","Count","447","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","Mixed","ONS 5+2","Count","43","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","Black","ONS 5+2","Count","211","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","Asian","ONS 5+2","Count","388","",""
"Sample Sizes","2011/12; 2012/13; 2013/14","3-Year sum","Other","ONS 5+2","Count","88","",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","All benefit income (including State Pension) ","100","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Benefit Income of which State Pension","97","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Benefit Income of which Income-related benefits","27","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Benefit Income of which Disability benefits","21","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Occupational pension income","62","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Personal pension income","18","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Investment income","63","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Earnings income","17","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Other income","46","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Benefit Income of which State Pension","98","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Benefit Income of which Income-related benefits","26","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Benefit Income of which Disability benefits","21","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Occupational pension income","63","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Personal pension income","19","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Investment income","65","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Earnings income","17","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Other income","46","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","98","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","26","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","21","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Occupational pension income","64","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Personal pension income","19","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Investment income","65","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Earnings income","17","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Other income","46","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Benefit Income of which State Pension","86","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Benefit Income of which Income-related benefits","36","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Benefit Income of which Disability benefits","20","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Occupational pension income","47","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Personal pension income","14","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Investment income","59","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Earnings income","17","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Other income","44","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","All benefit income (including State Pension)","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Benefit Income of which State Pension","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Benefit Income of which Income-related benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Benefit Income of which Disability benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Occupational pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Personal pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Investment income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Earnings income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Benefit Income of which State Pension","86","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Benefit Income of which Income-related benefits","48","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Benefit Income of which Disability benefits","22","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Occupational pension income","46","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Personal pension income","10","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Investment income","29","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Earnings income","17","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Other income","45","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Benefit Income of which State Pension","86","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Benefit Income of which Income-related benefits","38","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Benefit Income of which Disability benefits","22","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Occupational pension income","36","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Personal pension income","7","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Investment income","41","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Earnings income","20","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Other income","39","%",""
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","All benefit income (including State Pension)","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Benefit Income of which State Pension","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Benefit Income of which Income-related benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Benefit Income of which Disability benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Occupational pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Personal pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Investment income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Earnings income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Gross income","519","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Benefit income","221","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Benefit Income of which State Pension","173","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Benefit Income of which Income-related benefits","24","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Benefit Income of which Disability benefits","17","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Occupational pension income","145","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Personal pension income","21","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Investment income","40","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Earnings income","88","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Gross income","522","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Benefit income","222","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Benefit Income of which State Pension","175","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Benefit Income of which Income-related benefits","23","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Benefit Income of which Disability benefits","17","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Occupational pension income","147","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Personal pension income","22","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Investment income","40","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Earnings income","87","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Gross income","523","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Benefit income","222","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","176","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","22","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","17","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Occupational pension income","149","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Personal pension income","22","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Investment income","40","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Earnings income","87","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Gross income","474","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Benefit income","211","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Benefit Income of which State Pension","150","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Benefit Income of which Income-related benefits","39","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Benefit Income of which Disability benefits","16","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Occupational pension income","103","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Personal pension income","21","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Investment income","46","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Earnings income","89","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Gross income","455","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Benefit income","203","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Benefit Income of which State Pension","152","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Benefit Income of which Income-related benefits","29","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Benefit Income of which Disability benefits","16","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Occupational pension income","146","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Personal pension income","5","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Investment income","9","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Earnings income","86","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Other income ","6","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Gross income","382","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Benefit income","214","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Benefit Income of which State Pension","130","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Benefit Income of which Income-related benefits","60","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Benefit Income of which Disability benefits","17","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Occupational pension income","76","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Personal pension income","6","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Investment income","5","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Earnings income","78","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Other income ","2","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Gross income","435","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Benefit income","200","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Benefit Income of which State Pension","127","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Benefit Income of which Income-related benefits","45","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Benefit Income of which Disability benefits","18","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Occupational pension income","89","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Personal pension income","4","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Investment income","31","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Earnings income","108","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Other income ","3","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Gross income","628","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Benefit income","224","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Benefit Income of which State Pension","133","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Benefit Income of which Income-related benefits","66","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Benefit Income of which Disability benefits","8","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Occupational pension income","151","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Personal pension income","51","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Investment income","76","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Earnings income","123","£",""
"Gross income, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Other income ","4","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Mean","433","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Mean","436","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Mean","437","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Mean","397","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Mean","388","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Mean","337","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Mean","366","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Mean","508","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Median","338","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Median","341","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Median","342","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Median","310","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Median","380","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Median","271","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Median","263","£",""
"Net income BHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Median","327","£",""
"Net income AHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Mean","399","£",""
"Net income AHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Mean","402","£",""
"Net income AHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Mean","404","£",""
"Net income AHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Mean","355","£",""
"Net income AHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Mean","350","£",""
"Net income AHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Mean","279","£",""
"Net income AHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Mean","326","£",""
"Net income AHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Mean","453","£",""
"Net income AHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Median","303","£",""
"Net income AHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Median","307","£",""
"Net income AHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Median","309","£",""
"Net income AHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Median","250","£",""
"Net income AHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Median","329","£",""
"Net income AHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Median","217","£",""
"Net income AHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Median","231","£",""
"Net income AHC, £ per week","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Median","252","£",""
"Total Population Figures","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","Count","8,700,000","",""
