"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","FSM","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","78","%","219997","171403"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","77","%","240035","185166"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","60","%","31086","18632"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","80","%","208949","166534"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White British","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","76","%","440711","336777"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White British","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","58","%","60332","35127"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White British","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","79","%","380379","301650"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White British","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","75","%","226255","170466"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White British","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","56","%","31242","17600"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White British","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","78","%","195013","152866"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White British","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","78","%","214456","166311"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White British","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","60","%","29090","17527"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White British","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","80","%","185366","148784"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Gypsy/Roma","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","34","%","2357","793"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Gypsy/Roma","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","34","%","679","229"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Gypsy/Roma","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","34","%","1678","564"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Gypsy/Roma","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","32","%","1194","388"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Gypsy/Roma","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","30","%","363","109"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Gypsy/Roma","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","34","%","831","279"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Gypsy/Roma","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","35","%","1163","405"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Gypsy/Roma","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","38","%","316","120"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Gypsy/Roma","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","34","%","847","285"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","76","%","1637","1252"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","54","%","244","131"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","80","%","1393","1121"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","75","%","864","647"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","52","%","126","66"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","79","%","738","581"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","78","%","773","605"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","55","%","118","65"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","82","%","655","540"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","36","%","598","213"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","30","%","352","107"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","43","%","246","106"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","36","%","293","105"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","31","%","166","52"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","42","%","127","53"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","35","%","305","108"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","30","%","186","55"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Irish Traveller","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","45","%","119","53"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","75","%","48029","36223"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","62","%","2779","1727"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","76","%","45250","34496"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","75","%","24691","18486"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","61","%","1403","862"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","76","%","23288","17624"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","76","%","23338","17737"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","63","%","1376","865"
"Percentage of pupils reaching the expected standard in key stage 1 maths","White Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","77","%","21962","16872"
"Percentage of pupils reaching the higher standard in key stage 1 maths","All","All","2017-18","Academic Year","England","Country","E92000001","All","All","22","%","664979","144972"
"Percentage of pupils reaching the higher standard in key stage 1 maths","All","All","2017-18","Academic Year","England","Country","E92000001","All","FSM","11","%","91174","9943"
"Percentage of pupils reaching the higher standard in key stage 1 maths","All","All","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","24","%","573805","135029"
"Percentage of pupils reaching the higher standard in key stage 1 maths","All","All","2017-18","Academic Year","England","Country","E92000001","Boys","All","24","%","340912","81348"
"Percentage of pupils reaching the higher standard in key stage 1 maths","All","All","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","12","%","46833","5588"
"Percentage of pupils reaching the higher standard in key stage 1 maths","All","All","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","26","%","294079","75760"
"Percentage of pupils reaching the higher standard in key stage 1 maths","All","All","2017-18","Academic Year","England","Country","E92000001","Girls","All","20","%","324067","63624"
"Percentage of pupils reaching the higher standard in key stage 1 maths","All","All","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","10","%","44341","4355"
"Percentage of pupils reaching the higher standard in key stage 1 maths","All","All","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","21","%","279726","59269"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Asian","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","All","All","24","%","70705","16964"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Asian","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","15","%","7593","1132"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Asian","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","25","%","63112","15832"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Asian","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","26","%","36135","9278"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Asian","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","16","%","3857","627"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Asian","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","27","%","32278","8651"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Asian","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","22","%","34570","7686"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Asian","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","14","%","3736","505"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Asian","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","23","%","30834","7181"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Asian Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","27","%","11786","3200"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Asian Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","17","%","1278","211"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Asian Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","28","%","10508","2989"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Asian Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","29","%","6073","1766"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Asian Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","17","%","661","112"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Asian Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","31","%","5412","1654"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Asian Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","25","%","5713","1434"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Asian Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","16","%","617","99"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Asian Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","26","%","5096","1335"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Bangladeshi","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","22","%","10629","2362"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Bangladeshi","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","17","%","1666","287"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Bangladeshi","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","23","%","8963","2075"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Bangladeshi","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","24","%","5385","1305"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Bangladeshi","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","19","%","826","161"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Bangladeshi","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","25","%","4559","1144"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Bangladeshi","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","20","%","5244","1057"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Bangladeshi","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","15","%","840","126"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Bangladeshi","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","21","%","4404","931"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","All","All","20","%","35585","6975"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","15","%","7577","1140"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","21","%","28008","5835"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","20","%","17924","3613"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","15","%","3743","578"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","21","%","14181","3035"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","19","%","17661","3362"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","15","%","3834","562"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","20","%","13827","2800"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black African","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","21","%","24153","5191"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black African","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","17","%","4950","840"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black African","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","23","%","19203","4351"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black African","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","22","%","12179","2712"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black African","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","17","%","2471","425"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black African","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","24","%","9708","2287"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black African","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","21","%","11974","2479"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black African","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","17","%","2479","415"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black African","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","22","%","9495","2064"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black Caribbean","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","14","%","6409","913"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black Caribbean","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","11","%","1587","168"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black Caribbean","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","15","%","4822","745"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black Caribbean","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","14","%","3182","443"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black Caribbean","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","10","%","742","76"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black Caribbean","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","15","%","2440","367"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black Caribbean","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","15","%","3227","470"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black Caribbean","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","11","%","845","92"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black Caribbean","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","16","%","2382","378"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","17","%","5023","871"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","13","%","1040","132"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","19","%","3983","739"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","18","%","2563","458"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","15","%","530","77"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","19","%","2033","381"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","17","%","2460","413"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","11","%","510","55"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Black Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","18","%","1950","358"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","46","%","3082","1426"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","34","%","210","72"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","47","%","2872","1354"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","48","%","1609","777"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","37","%","121","45"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","49","%","1488","732"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","44","%","1473","649"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","30","%","89","27"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Chinese","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","45","%","1384","622"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Indian","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","32","%","20428","6572"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Indian","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","19","%","787","151"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Indian","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","33","%","19641","6421"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Indian","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","34","%","10531","3557"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Indian","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","21","%","416","87"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Indian","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","34","%","10115","3470"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Indian","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","30","%","9897","3015"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Indian","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","17","%","371","64"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Indian","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","31","%","9526","2951"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","All","All","23","%","41906","9570"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","12","%","8122","1012"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","25","%","33784","8558"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","25","%","21280","5345"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","14","%","4064","560"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","28","%","17216","4785"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","20","%","20626","4225"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","11","%","4058","452"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed","ONS 2011 5+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","23","%","16568","3773"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","24","%","15399","3753"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","14","%","2675","369"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","27","%","12724","3384"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","27","%","7927","2117"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","15","%","1338","206"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","29","%","6589","1911"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","22","%","7472","1636"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","12","%","1337","163"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed Other","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","24","%","6135","1473"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","29","%","9937","2921"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","15","%","1342","199"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","32","%","8595","2722"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","All","32","%","5056","1640"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","FSM","16","%","688","108"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Boys","Non-FSM","35","%","4368","1532"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","All","26","%","4881","1281"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","FSM","14","%","654","91"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Asian","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","Girls","Non-FSM","28","%","4227","1190"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","All","21","%","5866","1253"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","FSM","13","%","1106","144"
"Percentage of pupils reaching the higher standard in key stage 1 maths","Mixed White and Black African","ONS 2011 18+1","2017-18","Academic Year","England","Country","E92000001","All","Non-FSM","23","%","4760","1109"
